variant_id,object_id,stored,success,attempt,usable_good_frac,success_rate,slots,min_slot_count,max_slot_count
98,15,48,118,124,0.4067796610169492,0.9516129032258065,3,3,32
1081,23,48,118,125,0.4067796610169492,0.944,3,3,31
80,22,48,117,126,0.41025641025641024,0.9285714285714286,3,4,24
1939,26,48,115,119,0.41739130434782606,0.9663865546218487,3,6,30
515,27,48,111,115,0.43243243243243246,0.9652173913043478,3,2,28
320,2,48,109,131,0.44036697247706424,0.8320610687022901,3,7,28
476,7,48,72,112,0.6666666666666666,0.6428571428571429,3,0,32
1131,0,49,158,161,0.310126582278481,0.9813664596273292,3,4,32
1231,20,49,148,156,0.3310810810810811,0.9487179487179487,3,7,32
1309,20,49,147,156,0.3333333333333333,0.9423076923076923,3,8,32
1582,23,49,147,147,0.3333333333333333,1.0,3,8,32
399,16,49,145,158,0.33793103448275863,0.9177215189873418,3,13,21
838,4,49,145,148,0.33793103448275863,0.9797297297297297,3,4,32
1589,8,49,145,147,0.33793103448275863,0.9863945578231292,3,5,32
532,3,49,144,154,0.3402777777777778,0.935064935064935,3,14,18
1525,28,49,143,147,0.34265734265734266,0.9727891156462585,3,5,32
1901,21,49,142,151,0.34507042253521125,0.9403973509933775,3,14,20
1283,1,49,139,143,0.35251798561151076,0.972027972027972,3,7,32
2005,6,49,137,164,0.35766423357664234,0.8353658536585366,3,2,32
2043,6,49,136,137,0.3602941176470588,0.9927007299270073,3,2,32
179,22,49,135,146,0.362962962962963,0.9246575342465754,3,4,32
1299,25,49,132,147,0.3712121212121212,0.8979591836734694,3,4,24
1664,4,49,132,134,0.3712121212121212,0.9850746268656716,3,13,20
134,10,49,131,142,0.37404580152671757,0.9225352112676056,3,6,24
372,19,49,130,135,0.3769230769230769,0.9629629629629629,3,1,32
47,16,49,128,136,0.3828125,0.9411764705882353,3,4,26
534,3,49,128,135,0.3828125,0.9481481481481482,3,0,32
768,17,49,128,136,0.3828125,0.9411764705882353,3,7,32
830,31,49,127,137,0.3858267716535433,0.927007299270073,3,7,30
39,16,49,124,134,0.3951612903225806,0.9253731343283582,3,7,27
224,28,49,124,127,0.3951612903225806,0.9763779527559056,3,7,32
1889,7,49,122,125,0.4016393442622951,0.976,3,1,26
1216,31,49,121,153,0.4049586776859504,0.7908496732026143,3,9,29
538,11,49,120,137,0.4083333333333333,0.8759124087591241,3,8,21
753,11,49,119,127,0.4117647058823529,0.937007874015748,3,15,19
1573,21,49,119,124,0.4117647058823529,0.9596774193548387,3,1,24
535,1,49,118,127,0.4152542372881356,0.9291338582677166,3,10,28
1559,26,49,118,125,0.4152542372881356,0.944,3,5,23
1787,17,49,117,125,0.4188034188034188,0.936,3,0,32
20,20,49,116,121,0.4224137931034483,0.9586776859504132,3,9,29
296,18,49,116,122,0.4224137931034483,0.9508196721311475,3,0,32
393,18,49,116,117,0.4224137931034483,0.9914529914529915,3,7,28
363,21,49,115,124,0.4260869565217391,0.9274193548387096,3,1,31
416,8,49,113,117,0.4336283185840708,0.9658119658119658,3,8,32
1402,8,49,109,118,0.44954128440366975,0.923728813559322,3,1,32
2039,17,49,104,110,0.47115384615384615,0.9454545454545454,3,6,27
142,12,49,103,119,0.47572815533980584,0.865546218487395,3,6,24
692,19,49,103,122,0.47572815533980584,0.8442622950819673,3,1,26
294,2,49,100,141,0.49,0.7092198581560284,3,8,22
652,9,49,95,112,0.5157894736842106,0.8482142857142857,3,13,22
38,31,50,157,177,0.3184713375796178,0.8870056497175142,3,7,32
745,9,50,150,159,0.3333333333333333,0.9433962264150944,3,13,23
330,15,50,148,150,0.33783783783783783,0.9866666666666667,3,4,32
1297,6,50,139,141,0.3597122302158273,0.9858156028368794,3,3,32
318,1,50,138,143,0.36231884057971014,0.965034965034965,3,7,22
1748,8,50,137,138,0.36496350364963503,0.9927536231884058,3,9,23
978,13,50,136,172,0.36764705882352944,0.7906976744186046,3,0,29
1760,24,50,136,153,0.36764705882352944,0.8888888888888888,3,3,32
1337,12,50,134,153,0.373134328358209,0.8758169934640523,3,8,23
1623,2,50,133,156,0.37593984962406013,0.8525641025641025,3,5,25
1462,30,50,131,133,0.3816793893129771,0.9849624060150376,3,0,32
1285,23,50,130,131,0.38461538461538464,0.9923664122137404,3,5,30
3,2,50,128,147,0.390625,0.8707482993197279,3,9,28
533,24,50,128,135,0.390625,0.9481481481481482,3,5,32
1046,17,50,128,130,0.390625,0.9846153846153847,3,10,23
962,10,50,127,130,0.3937007874015748,0.9769230769230769,3,1,29
40,22,50,126,138,0.3968253968253968,0.9130434782608695,3,2,29
1691,6,50,124,127,0.4032258064516129,0.9763779527559056,3,3,31
258,3,50,122,125,0.4098360655737705,0.976,3,3,26
2009,10,50,122,128,0.4098360655737705,0.953125,3,5,32
19,14,50,120,124,0.4166666666666667,0.967741935483871,3,8,32
1625,8,50,118,120,0.423728813559322,0.9833333333333333,3,8,30
1002,12,50,117,130,0.42735042735042733,0.9,3,1,30
1410,2,50,117,153,0.42735042735042733,0.7647058823529411,3,13,23
1550,9,50,116,119,0.43103448275862066,0.9747899159663865,3,14,20
1714,27,50,116,124,0.43103448275862066,0.9354838709677419,3,13,24
876,5,50,115,125,0.43478260869565216,0.92,3,13,21
2030,11,50,115,123,0.43478260869565216,0.9349593495934959,3,12,22
1794,24,50,114,125,0.43859649122807015,0.912,3,1,26
276,9,50,113,113,0.4424778761061947,1.0,3,8,25
1994,16,50,113,116,0.4424778761061947,0.9741379310344828,3,8,32
367,3,50,111,119,0.45045045045045046,0.9327731092436975,3,15,19
994,27,50,110,117,0.45454545454545453,0.9401709401709402,3,5,26
1653,4,50,109,115,0.45871559633027525,0.9478260869565217,3,0,27
546,26,50,107,119,0.4672897196261682,0.8991596638655462,3,3,32
1303,26,50,105,121,0.47619047619047616,0.8677685950413223,3,8,32
1638,23,50,99,110,0.5050505050505051,0.9,3,9,28
2012,27,51,157,164,0.3248407643312102,0.9573170731707317,3,8,25
454,0,51,149,153,0.3422818791946309,0.9738562091503268,3,8,24
1187,29,51,147,148,0.3469387755102041,0.9932432432432432,3,14,22
1633,6,51,147,149,0.3469387755102041,0.9865771812080537,3,5,32
1830,29,51,146,154,0.3493150684931507,0.948051948051948,3,7,29
18,15,51,142,150,0.3591549295774648,0.9466666666666667,3,7,26
122,18,51,142,145,0.3591549295774648,0.9793103448275862,3,16,18
1032,25,51,141,151,0.3617021276595745,0.9337748344370861,3,5,32
1242,15,51,141,149,0.3617021276595745,0.9463087248322147,3,4,32
1215,17,51,140,145,0.36428571428571427,0.9655172413793104,3,3,32
175,17,51,135,165,0.37777777777777777,0.8181818181818182,3,4,25
245,20,51,135,139,0.37777777777777777,0.9712230215827338,3,7,32
1818,30,51,135,147,0.37777777777777777,0.9183673469387755,3,5,32
310,5,51,130,137,0.3923076923076923,0.948905109489051,3,7,32
495,23,51,129,137,0.3953488372093023,0.9416058394160584,3,5,32
1084,20,51,129,132,0.3953488372093023,0.9772727272727273,3,11,25
1463,4,51,129,151,0.3953488372093023,0.8543046357615894,3,9,27
1489,6,51,129,135,0.3953488372093023,0.9555555555555556,3,11,29
2018,19,51,129,144,0.3953488372093023,0.8958333333333334,3,6,32
1974,7,51,128,132,0.3984375,0.9696969696969697,3,7,32
672,13,51,127,139,0.4015748031496063,0.9136690647482014,3,4,32
1191,21,51,126,135,0.40476190476190477,0.9333333333333333,3,13,21
940,13,51,124,125,0.4112903225806452,0.992,3,2,30
1398,15,51,123,125,0.4146341463414634,0.984,3,1,28
1822,28,51,123,125,0.4146341463414634,0.984,3,8,22
91,1,51,121,123,0.4214876033057851,0.983739837398374,3,5,29
655,5,51,117,119,0.4358974358974359,0.9831932773109243,3,3,32
443,21,51,115,123,0.4434782608695652,0.9349593495934959,3,5,25
502,3,51,114,125,0.4473684210526316,0.912,3,7,32
2021,1,51,111,117,0.4594594594594595,0.9487179487179487,3,2,29
2011,21,51,103,112,0.49514563106796117,0.9196428571428571,3,5,32
1930,10,51,101,113,0.504950495049505,0.8938053097345132,3,3,30
1546,2,51,99,114,0.5151515151515151,0.868421052631579,3,12,25
2041,9,51,94,107,0.5425531914893617,0.8785046728971962,3,2,27
370,18,51,90,110,0.5666666666666667,0.8181818181818182,3,1,29
647,6,52,154,176,0.33766233766233766,0.875,3,8,23
531,16,52,144,149,0.3611111111111111,0.9664429530201343,3,2,27
747,1,52,143,151,0.36363636363636365,0.9470198675496688,3,11,22
953,25,52,143,163,0.36363636363636365,0.8773006134969326,3,8,32
1518,27,52,142,145,0.36619718309859156,0.9793103448275862,3,4,31
508,12,52,141,173,0.36879432624113473,0.815028901734104,3,2,31
819,20,52,140,143,0.37142857142857144,0.9790209790209791,3,6,27
1330,31,52,138,151,0.37681159420289856,0.9139072847682119,3,4,32
1200,8,52,136,140,0.38235294117647056,0.9714285714285714,3,8,29
1389,21,52,134,140,0.3880597014925373,0.9571428571428572,3,1,32
1305,21,52,133,142,0.39097744360902253,0.9366197183098591,3,8,32
1628,6,52,133,138,0.39097744360902253,0.9637681159420289,3,10,23
411,13,52,132,141,0.3939393939393939,0.9361702127659575,3,5,29
112,2,52,131,135,0.3969465648854962,0.9703703703703703,3,6,27
412,18,52,131,135,0.3969465648854962,0.9703703703703703,3,9,29
630,8,52,130,135,0.4,0.9629629629629629,3,7,32
973,24,52,128,130,0.40625,0.9846153846153847,3,6,32
1571,25,52,128,133,0.40625,0.9624060150375939,3,7,32
1916,23,52,126,133,0.4126984126984127,0.9473684210526315,3,2,28
389,14,52,124,128,0.41935483870967744,0.96875,3,10,21
1111,19,52,123,132,0.42276422764227645,0.9318181818181818,3,6,32
1613,29,52,123,130,0.42276422764227645,0.9461538461538461,3,1,32
941,8,52,122,128,0.4262295081967213,0.953125,3,2,32
553,30,52,121,123,0.4297520661157025,0.983739837398374,3,5,32
826,21,52,120,125,0.43333333333333335,0.96,3,6,24
750,2,52,118,140,0.4406779661016949,0.8428571428571429,3,9,28
2044,13,52,118,164,0.4406779661016949,0.7195121951219512,3,13,23
1584,18,52,117,119,0.4444444444444444,0.9831932773109243,3,15,21
521,14,52,115,125,0.45217391304347826,0.92,3,2,32
316,24,52,114,118,0.45614035087719296,0.9661016949152542,3,3,32
28,28,52,109,115,0.47706422018348627,0.9478260869565217,3,15,21
903,22,52,107,111,0.48598130841121495,0.963963963963964,3,4,32
1478,2,52,99,111,0.5252525252525253,0.8918918918918919,3,9,25
161,9,53,146,159,0.363013698630137,0.9182389937106918,3,8,32
706,14,53,145,151,0.36551724137931035,0.9602649006622517,3,5,32
1424,25,53,145,167,0.36551724137931035,0.8682634730538922,3,3,30
1204,11,53,143,155,0.3706293706293706,0.9225806451612903,3,4,32
1574,4,53,141,145,0.375886524822695,0.9724137931034482,3,0,32
844,20,53,139,141,0.381294964028777,0.9858156028368794,3,0,27
1960,28,53,139,143,0.381294964028777,0.972027972027972,3,6,26
488,2,53,138,158,0.38405797101449274,0.8734177215189873,3,5,32
569,6,53,135,140,0.3925925925925926,0.9642857142857143,3,5,32
1881,1,53,135,140,0.3925925925925926,0.9642857142857143,3,2,32
927,3,53,134,145,0.39552238805970147,0.9241379310344827,3,14,21
1962,12,53,133,147,0.39849624060150374,0.9047619047619048,3,11,22
752,21,53,132,149,0.4015151515151515,0.8859060402684564,3,4,25
1874,9,53,132,139,0.4015151515151515,0.9496402877697842,3,8,32
1969,18,53,131,133,0.40458015267175573,0.9849624060150376,3,8,32
1607,3,53,130,136,0.4076923076923077,0.9558823529411765,3,0,29
1783,1,53,130,136,0.4076923076923077,0.9558823529411765,3,9,28
329,31,53,127,138,0.41732283464566927,0.9202898550724637,3,4,26
274,25,53,126,137,0.42063492063492064,0.9197080291970803,3,2,27
1058,13,53,126,131,0.42063492063492064,0.9618320610687023,3,4,28
1716,12,53,124,146,0.4274193548387097,0.8493150684931506,3,6,32
1835,11,53,124,139,0.4274193548387097,0.8920863309352518,3,10,29
513,13,53,123,149,0.43089430894308944,0.825503355704698,3,1,28
646,11,53,123,130,0.43089430894308944,0.9461538461538461,3,16,20
156,20,53,122,124,0.4344262295081967,0.9838709677419355,3,3,29
514,8,53,122,124,0.4344262295081967,0.9838709677419355,3,1,28
244,11,53,120,131,0.44166666666666665,0.916030534351145,3,8,32
906,18,53,120,127,0.44166666666666665,0.9448818897637795,3,3,32
1726,17,53,119,123,0.44537815126050423,0.967479674796748,3,6,32
2025,18,53,119,122,0.44537815126050423,0.9754098360655737,3,3,32
976,1,53,118,136,0.4491525423728814,0.8676470588235294,3,0,30
575,24,53,117,123,0.452991452991453,0.9512195121951219,3,15,19
1811,7,53,117,122,0.452991452991453,0.9590163934426229,3,6,24
785,27,53,116,122,0.45689655172413796,0.9508196721311475,3,9,32
1693,0,53,116,120,0.45689655172413796,0.9666666666666667,3,12,24
1602,16,53,115,122,0.4608695652173913,0.9426229508196722,3,13,21
2019,14,53,115,119,0.4608695652173913,0.9663865546218487,3,8,23
1486,17,53,110,116,0.4818181818181818,0.9482758620689655,3,12,27
715,2,53,109,127,0.48623853211009177,0.8582677165354331,3,5,26
427,3,53,103,111,0.5145631067961165,0.9279279279279279,3,4,26
1804,2,53,99,117,0.5353535353535354,0.8461538461538461,3,8,30
1549,15,54,150,160,0.36,0.9375,3,10,32
1545,4,54,148,151,0.36486486486486486,0.9801324503311258,3,10,32
1172,9,54,146,152,0.3698630136986301,0.9605263157894737,3,9,25
1579,5,54,144,161,0.375,0.8944099378881988,3,8,32
992,24,54,142,159,0.38028169014084506,0.8930817610062893,3,3,27
114,31,54,141,149,0.3829787234042553,0.9463087248322147,3,4,32
428,5,54,141,153,0.3829787234042553,0.9215686274509803,3,1,32
1859,29,54,139,142,0.38848920863309355,0.9788732394366197,3,6,32
1256,28,54,138,142,0.391304347826087,0.971830985915493,3,12,28
1333,12,54,138,156,0.391304347826087,0.8846153846153846,3,5,27
536,14,54,137,141,0.39416058394160586,0.9716312056737588,3,10,32
1537,14,54,137,144,0.39416058394160586,0.9513888888888888,3,9,24
1037,0,54,136,138,0.39705882352941174,0.9855072463768116,3,2,32
904,28,54,133,140,0.40601503759398494,0.95,3,0,32
895,29,54,130,135,0.4153846153846154,0.9629629629629629,3,3,32
453,24,54,128,129,0.421875,0.9922480620155039,3,2,28
1594,26,54,128,136,0.421875,0.9411764705882353,3,8,30
1598,12,54,126,161,0.42857142857142855,0.782608695652174,3,11,28
1124,8,54,125,130,0.432,0.9615384615384616,3,9,32
566,30,54,124,128,0.43548387096774194,0.96875,3,8,32
862,21,54,123,128,0.43902439024390244,0.9609375,3,13,26
2042,22,54,123,133,0.43902439024390244,0.924812030075188,3,4,32
1739,17,54,121,124,0.4462809917355372,0.9758064516129032,3,11,27
1040,16,54,120,131,0.45,0.916030534351145,3,0,32
1126,0,54,120,124,0.45,0.967741935483871,3,0,30
1934,22,54,117,121,0.46153846153846156,0.9669421487603306,3,12,29
1274,11,54,115,137,0.46956521739130436,0.8394160583941606,3,9,27
1758,30,54,115,119,0.46956521739130436,0.9663865546218487,3,2,30
1950,30,54,115,119,0.46956521739130436,0.9663865546218487,3,9,30
1564,9,54,114,116,0.47368421052631576,0.9827586206896551,3,3,29
780,28,54,113,115,0.4778761061946903,0.9826086956521739,3,3,28
1723,14,54,113,123,0.4778761061946903,0.9186991869918699,3,7,29
1400,12,54,112,127,0.48214285714285715,0.8818897637795275,3,12,24
406,25,54,111,119,0.4864864864864865,0.9327731092436975,3,2,32
1469,16,54,111,119,0.4864864864864865,0.9327731092436975,3,11,32
675,12,54,106,181,0.5094339622641509,0.585635359116022,3,5,25
908,12,54,105,116,0.5142857142857142,0.9051724137931034,3,10,30
1561,2,54,105,123,0.5142857142857142,0.8536585365853658,3,12,24
1846,2,54,103,112,0.5242718446601942,0.9196428571428571,3,12,29
1617,7,55,165,168,0.3333333333333333,0.9821428571428571,3,13,22
1803,10,55,150,162,0.36666666666666664,0.9259259259259259,3,1,32
1350,3,55,147,154,0.3741496598639456,0.9545454545454546,3,8,24
200,18,55,146,147,0.3767123287671233,0.9931972789115646,3,9,24
909,22,55,146,150,0.3767123287671233,0.9733333333333334,3,8,32
355,4,55,142,173,0.3873239436619718,0.8208092485549133,3,8,31
1722,20,55,142,143,0.3873239436619718,0.993006993006993,3,0,32
1265,20,55,141,141,0.3900709219858156,1.0,3,8,32
1805,27,55,140,144,0.39285714285714285,0.9722222222222222,3,7,25
1254,7,55,138,141,0.39855072463768115,0.9787234042553191,3,8,32
1943,18,55,136,138,0.40441176470588236,0.9855072463768116,3,8,32
1185,18,55,135,137,0.4074074074074074,0.9854014598540146,3,5,31
642,12,55,134,171,0.41044776119402987,0.783625730994152,3,0,32
494,29,55,133,143,0.41353383458646614,0.9300699300699301,3,7,32
1244,30,55,133,134,0.41353383458646614,0.9925373134328358,3,10,32
1369,11,55,132,145,0.4166666666666667,0.9103448275862069,3,3,30
640,16,55,130,137,0.4230769230769231,0.948905109489051,3,6,32
1095,31,55,130,146,0.4230769230769231,0.8904109589041096,3,8,24
809,17,55,129,136,0.4263565891472868,0.9485294117647058,3,3,29
853,15,55,129,131,0.4263565891472868,0.9847328244274809,3,7,26
1233,6,55,128,131,0.4296875,0.9770992366412213,3,6,30
139,10,55,127,133,0.4330708661417323,0.9548872180451128,3,4,32
2033,10,55,127,134,0.4330708661417323,0.9477611940298507,3,15,20
765,20,55,126,130,0.4365079365079365,0.9692307692307692,3,4,28
1160,11,55,126,130,0.4365079365079365,0.9692307692307692,3,6,25
1232,9,55,126,138,0.4365079365079365,0.9130434782608695,3,0,29
968,8,55,125,126,0.44,0.9920634920634921,3,11,26
1371,25,55,125,131,0.44,0.9541984732824428,3,9,26
907,7,55,123,124,0.44715447154471544,0.9919354838709677,3,9,30
1022,8,55,122,125,0.45081967213114754,0.976,3,0,32
1174,14,55,119,125,0.46218487394957986,0.952,3,3,28
1647,18,55,119,123,0.46218487394957986,0.967479674796748,3,17,20
2004,2,55,119,137,0.46218487394957986,0.8686131386861314,3,16,20
1733,8,55,117,124,0.4700854700854701,0.9435483870967742,3,7,28
323,21,55,114,129,0.4824561403508772,0.8837209302325582,3,12,25
1604,31,55,114,173,0.4824561403508772,0.6589595375722543,3,1,28
21,15,55,110,116,0.5,0.9482758620689655,3,11,28
988,9,55,109,112,0.5045871559633027,0.9732142857142857,3,12,24
2046,19,55,104,115,0.5288461538461539,0.9043478260869565,3,13,27
361,22,55,103,120,0.5339805825242718,0.8583333333333333,3,6,29
498,19,55,99,114,0.5555555555555556,0.868421052631579,3,3,32
382,17,55,98,195,0.5612244897959183,0.5025641025641026,3,16,21
1059,29,56,153,158,0.3660130718954248,0.9683544303797469,3,5,32
1845,14,56,150,156,0.37333333333333335,0.9615384615384616,3,9,32
602,26,56,146,155,0.3835616438356164,0.9419354838709677,3,4,32
1136,19,56,146,153,0.3835616438356164,0.954248366013072,3,10,24
1162,18,56,137,138,0.40875912408759124,0.9927536231884058,3,5,30
1553,1,56,137,142,0.40875912408759124,0.9647887323943662,3,3,32
152,30,56,135,137,0.4148148148148148,0.9854014598540146,3,6,32
589,27,56,134,151,0.417910447761194,0.8874172185430463,3,6,32
712,28,56,134,147,0.417910447761194,0.9115646258503401,3,2,32
1854,11,56,134,145,0.417910447761194,0.9241379310344827,3,4,28
1933,9,56,134,144,0.417910447761194,0.9305555555555556,3,8,32
82,15,56,133,137,0.42105263157894735,0.9708029197080292,3,0,32
889,12,56,133,153,0.42105263157894735,0.869281045751634,3,1,32
1345,6,56,133,135,0.42105263157894735,0.9851851851851852,3,8,32
980,15,56,132,132,0.42424242424242425,1.0,3,13,24
1548,13,56,132,148,0.42424242424242425,0.8918918918918919,3,0,31
2028,10,56,132,141,0.42424242424242425,0.9361702127659575,3,13,27
580,14,56,131,137,0.42748091603053434,0.9562043795620438,3,15,21
1123,21,56,130,139,0.4307692307692308,0.935251798561151,3,9,32
885,15,56,128,129,0.4375,0.9922480620155039,3,5,31
1010,21,56,128,143,0.4375,0.8951048951048951,3,1,28
824,9,56,127,135,0.4409448818897638,0.9407407407407408,3,11,25
1840,28,56,127,129,0.4409448818897638,0.9844961240310077,3,1,32
720,25,56,125,133,0.448,0.9398496240601504,3,1,32
911,3,56,125,128,0.448,0.9765625,3,3,30
1666,22,56,125,136,0.448,0.9191176470588235,3,15,25
155,2,56,124,132,0.45161290322580644,0.9393939393939394,3,2,32
1532,25,56,124,135,0.45161290322580644,0.9185185185185185,3,0,32
804,8,56,123,131,0.45528455284552843,0.9389312977099237,3,9,28
1887,24,56,122,128,0.45901639344262296,0.953125,3,2,32
1526,28,56,119,123,0.47058823529411764,0.967479674796748,3,3,27
1621,17,56,119,121,0.47058823529411764,0.9834710743801653,3,2,32
1618,15,56,117,131,0.47863247863247865,0.8931297709923665,3,0,32
1802,29,56,117,118,0.47863247863247865,0.9915254237288136,3,5,26
1475,12,56,116,131,0.4827586206896552,0.8854961832061069,3,8,30
872,5,56,115,119,0.48695652173913045,0.9663865546218487,3,3,32
1616,26,56,115,134,0.48695652173913045,0.8582089552238806,3,4,32
1001,0,56,114,124,0.49122807017543857,0.9193548387096774,3,5,28
1288,1,56,114,129,0.49122807017543857,0.8837209302325582,3,0,32
480,21,56,112,127,0.5,0.8818897637795275,3,0,32
1963,24,56,110,114,0.509090909090909,0.9649122807017544,3,10,30
1897,0,56,108,121,0.5185185185185185,0.8925619834710744,3,15,26
1940,16,56,104,114,0.5384615384615384,0.9122807017543859,3,15,21
1444,14,56,103,114,0.5436893203883495,0.9035087719298246,3,12,32
239,27,56,96,111,0.5833333333333334,0.8648648648648649,3,14,26
707,25,57,152,166,0.375,0.9156626506024096,3,3,32
332,7,57,150,157,0.38,0.9554140127388535,3,2,32
54,0,57,147,156,0.3877551020408163,0.9423076923076923,3,12,32
424,3,57,145,147,0.3931034482758621,0.9863945578231292,3,16,22
1568,30,57,145,153,0.3931034482758621,0.9477124183006536,3,12,30
1061,24,57,141,141,0.40425531914893614,1.0,3,10,25
1752,30,57,141,142,0.40425531914893614,0.9929577464788732,3,11,32
755,21,57,138,165,0.41304347826086957,0.8363636363636363,3,7,30
1351,30,57,135,136,0.4222222222222222,0.9926470588235294,3,7,32
634,12,57,134,150,0.4253731343283582,0.8933333333333333,3,10,29
90,6,57,133,137,0.42857142857142855,0.9708029197080292,3,7,32
1349,16,57,133,141,0.42857142857142855,0.9432624113475178,3,6,32
387,26,57,132,136,0.4318181818181818,0.9705882352941176,3,11,25
1551,9,57,131,135,0.4351145038167939,0.9703703703703703,3,4,32
1521,28,57,130,132,0.43846153846153846,0.9848484848484849,3,0,32
1560,6,57,129,133,0.4418604651162791,0.9699248120300752,3,6,28
1401,15,57,128,131,0.4453125,0.9770992366412213,3,2,28
71,0,57,126,138,0.4523809523809524,0.9130434782608695,3,12,31
1195,30,57,125,131,0.456,0.9541984732824428,3,3,27
1179,12,57,123,138,0.4634146341463415,0.8913043478260869,3,2,29
603,13,57,121,123,0.47107438016528924,0.983739837398374,3,7,31
401,26,57,120,141,0.475,0.851063829787234,3,3,32
852,15,57,120,125,0.475,0.96,3,3,32
1467,9,57,120,133,0.475,0.9022556390977443,3,6,30
17,17,57,116,121,0.49137931034482757,0.9586776859504132,3,7,32
85,17,57,116,121,0.49137931034482757,0.9586776859504132,3,4,32
667,16,57,115,126,0.4956521739130435,0.9126984126984127,3,8,32
2026,26,57,115,119,0.4956521739130435,0.9663865546218487,3,6,28
517,1,57,113,118,0.504424778761062,0.9576271186440678,3,15,26
429,8,57,110,114,0.5181818181818182,0.9649122807017544,3,5,32
1506,0,57,110,117,0.5181818181818182,0.9401709401709402,3,18,20
657,6,58,150,162,0.38666666666666666,0.9259259259259259,3,6,32
1307,16,58,148,150,0.3918918918918919,0.9866666666666667,3,3,32
950,28,58,147,153,0.3945578231292517,0.9607843137254902,3,7,28
1652,20,58,147,155,0.3945578231292517,0.9483870967741935,3,2,32
101,3,58,144,151,0.4027777777777778,0.9536423841059603,3,5,30
1678,4,58,144,148,0.4027777777777778,0.972972972972973,3,12,32
183,31,58,142,151,0.4084507042253521,0.9403973509933775,3,17,23
2031,28,58,141,145,0.41134751773049644,0.9724137931034482,3,12,32
1418,19,58,139,153,0.4172661870503597,0.9084967320261438,3,19,20
1130,28,58,135,137,0.42962962962962964,0.9854014598540146,3,2,32
1355,31,58,134,147,0.43283582089552236,0.9115646258503401,3,1,31
63,11,58,133,141,0.43609022556390975,0.9432624113475178,3,6,32
41,8,58,132,134,0.4393939393939394,0.9850746268656716,3,3,32
121,19,58,130,145,0.4461538461538462,0.896551724137931,3,11,32
1776,16,58,130,142,0.4461538461538462,0.9154929577464789,3,3,32
1427,17,58,128,136,0.453125,0.9411764705882353,3,10,30
105,3,58,127,129,0.4566929133858268,0.9844961240310077,3,9,30
262,6,58,126,129,0.4603174603174603,0.9767441860465116,3,3,32
926,14,58,126,128,0.4603174603174603,0.984375,3,1,32
681,22,58,125,132,0.464,0.946969696969697,3,2,31
1014,14,58,125,129,0.464,0.9689922480620154,3,12,28
833,4,58,124,124,0.46774193548387094,1.0,3,1,32
178,7,58,123,125,0.4715447154471545,0.984,3,11,32
246,27,58,118,121,0.4915254237288136,0.9752066115702479,3,0,30
1103,23,58,118,120,0.4915254237288136,0.9833333333333333,3,3,28
779,5,58,117,125,0.49572649572649574,0.936,3,15,22
1686,29,58,117,130,0.49572649572649574,0.9,3,5,31
716,25,58,116,127,0.5,0.9133858267716536,3,10,32
1443,6,58,113,116,0.5132743362831859,0.9741379310344828,3,6,30
561,13,58,112,158,0.5178571428571429,0.7088607594936709,3,3,28
470,7,58,111,117,0.5225225225225225,0.9487179487179487,3,14,26
695,4,58,110,118,0.5272727272727272,0.9322033898305084,3,14,28
846,16,58,88,110,0.6590909090909091,0.8,3,12,32
242,20,59,148,151,0.39864864864864863,0.9801324503311258,3,2,32
1323,16,59,148,161,0.39864864864864863,0.9192546583850931,3,11,32
600,5,59,143,157,0.4125874125874126,0.910828025477707,3,0,31
1203,15,59,141,142,0.41843971631205673,0.9929577464788732,3,1,32
1445,8,59,140,145,0.42142857142857143,0.9655172413793104,3,3,32
1224,31,59,139,166,0.4244604316546763,0.8373493975903614,3,4,32
463,3,59,136,141,0.4338235294117647,0.9645390070921985,3,6,32
1806,6,59,136,142,0.4338235294117647,0.9577464788732394,3,7,32
369,17,59,135,144,0.43703703703703706,0.9375,3,12,27
1701,20,59,133,137,0.44360902255639095,0.9708029197080292,3,7,32
528,6,59,131,134,0.45038167938931295,0.9776119402985075,3,14,28
867,13,59,131,136,0.45038167938931295,0.9632352941176471,3,11,28
1262,10,59,125,131,0.472,0.9541984732824428,3,6,27
496,16,59,124,130,0.47580645161290325,0.9538461538461539,3,4,32
977,19,59,124,143,0.47580645161290325,0.8671328671328671,3,6,32
485,19,59,123,126,0.4796747967479675,0.9761904761904762,3,7,29
1036,26,59,123,125,0.4796747967479675,0.984,3,8,30
1376,5,59,122,150,0.48360655737704916,0.8133333333333334,3,9,29
240,22,59,121,125,0.48760330578512395,0.968,3,16,26
457,21,59,120,126,0.49166666666666664,0.9523809523809523,3,10,25
1031,24,59,118,122,0.5,0.9672131147540983,3,9,27
479,3,59,116,126,0.5086206896551724,0.9206349206349206,3,3,29
766,26,59,115,121,0.5130434782608696,0.9504132231404959,3,13,26
1797,0,59,115,119,0.5130434782608696,0.9663865546218487,3,9,26
181,26,59,113,116,0.5221238938053098,0.9741379310344828,3,9,25
998,0,59,112,119,0.5267857142857143,0.9411764705882353,3,15,27
1542,22,59,105,119,0.5619047619047619,0.8823529411764706,3,3,32
1782,21,59,98,117,0.6020408163265306,0.8376068376068376,3,2,32
147,4,60,149,154,0.40268456375838924,0.9675324675324676,3,7,32
76,10,60,146,156,0.410958904109589,0.9358974358974359,3,15,30
1129,24,60,146,154,0.410958904109589,0.948051948051948,3,3,32
