variant_id,object_id,stored_run1,stored_run2,stored_delta,usable_frac_run1,usable_frac_run2,usable_frac_delta,success_rate_run1,success_rate_run2,success_rate_delta
1558,9,71,12,-59,0.568,0.5217391304347826,-0.046260869565217355,0.9765625,0.9583333333333334,-0.01822916666666663
1147,5,68,9,-59,0.5151515151515151,0.47368421052631576,-0.041467304625199375,0.8918918918918919,1.0,0.10810810810810811
526,0,68,9,-59,0.4892086330935252,0.45,-0.03920863309352518,0.972027972027972,0.9523809523809523,-0.019647019647019648
835,30,70,11,-59,0.5785123966942148,0.55,-0.028512396694214792,0.983739837398374,1.0,0.016260162601625994
1982,19,68,9,-59,0.4689655172413793,0.45,-0.018965517241379293,0.9797297297297297,1.0,0.020270270270270285
1890,10,67,8,-59,0.48201438848920863,0.47058823529411764,-0.011426153195090993,0.896774193548387,0.8947368421052632,-0.0020373514431238915
1696,11,70,11,-59,0.5343511450381679,0.5238095238095238,-0.010541621228644105,0.9290780141843972,1.0,0.07092198581560283
1317,27,69,10,-59,0.4859154929577465,0.5,0.014084507042253502,0.9861111111111112,0.9090909090909091,-0.0770202020202021
578,7,68,9,-59,0.48226950354609927,0.5,0.017730496453900735,0.986013986013986,1.0,0.013986013986013957
1990,16,71,12,-59,0.5378787878787878,0.6,0.06212121212121213,0.9777777777777777,1.0,0.022222222222222254
1392,4,73,14,-59,0.5572519083969466,0.6666666666666666,0.10941475826972002,0.9849624060150376,1.0,0.015037593984962405
737,19,63,5,-58,0.63,0.2777777777777778,-0.3522222222222222,0.8620689655172413,0.9473684210526315,0.0852994555353902
880,22,63,5,-58,0.49606299212598426,0.2631578947368421,-0.23290509738914217,0.9769230769230769,1.0,0.023076923076923106
1698,4,63,5,-58,0.5431034482758621,0.3125,-0.2306034482758621,0.9830508474576272,1.0,0.016949152542372836
1068,14,63,5,-58,0.5338983050847458,0.3125,-0.22139830508474578,0.9833333333333333,1.0,0.01666666666666672
1821,19,63,5,-58,0.47368421052631576,0.2631578947368421,-0.21052631578947367,0.9851851851851852,1.0,0.014814814814814836
810,28,62,4,-58,0.4305555555555556,0.2222222222222222,-0.20833333333333337,0.9795918367346939,0.9,-0.07959183673469383
1329,7,65,7,-58,0.5752212389380531,0.3684210526315789,-0.20680018630647418,0.9576271186440678,0.95,-0.007627118644067843
16,8,65,7,-58,0.5508474576271186,0.35,-0.20084745762711864,0.9833333333333333,1.0,0.01666666666666672
366,26,65,7,-58,0.5803571428571429,0.3888888888888889,-0.191468253968254,0.9572649572649573,0.9473684210526315,-0.00989653621232578
50,31,64,6,-58,0.5818181818181818,0.4,-0.18181818181818177,0.9166666666666666,0.9375,0.02083333333333337
328,15,64,6,-58,0.5714285714285714,0.4,-0.17142857142857137,0.9333333333333333,0.8823529411764706,-0.050980392156862786
585,13,65,7,-58,0.5327868852459017,0.3684210526315789,-0.16436583261432275,0.953125,1.0,0.046875
1706,16,66,8,-58,0.49624060150375937,0.34782608695652173,-0.14841451454723764,0.9236111111111112,1.0,0.07638888888888884
1636,27,66,8,-58,0.5238095238095238,0.4,-0.12380952380952381,0.9767441860465116,0.9523809523809523,-0.02436323366555926
679,8,66,8,-58,0.5196850393700787,0.4,-0.11968503937007868,0.9477611940298507,0.9523809523809523,0.004619758351101622
738,1,64,6,-58,0.41830065359477125,0.3,-0.11830065359477127,0.9935064935064936,0.9523809523809523,-0.04112554112554123
1434,14,65,7,-58,0.4676258992805755,0.35,-0.11762589928057554,0.9391891891891891,0.9523809523809523,0.013191763191763184
1188,8,67,9,-58,0.48201438848920863,0.391304347826087,-0.09071004066312166,0.9652777777777778,0.9583333333333334,-0.00694444444444442
945,23,66,8,-58,0.46808510638297873,0.38095238095238093,-0.0871327254305978,0.9929577464788732,1.0,0.007042253521126751
1711,6,67,9,-58,0.5234375,0.45,-0.07343749999999999,0.9552238805970149,0.9523809523809523,-0.002842928216062579
662,17,66,8,-58,0.515625,0.4444444444444444,-0.07118055555555558,0.927536231884058,0.9473684210526315,0.019832189168573544
1909,27,67,9,-58,0.5037593984962406,0.45,-0.05375939849624062,0.9851851851851852,1.0,0.014814814814814836
754,24,67,9,-58,0.4962962962962963,0.45,-0.04629629629629628,0.9121621621621622,1.0,0.08783783783783783
434,16,66,8,-58,0.44594594594594594,0.4,-0.04594594594594592,0.9866666666666667,0.9523809523809523,-0.034285714285714364
788,9,65,7,-58,0.4140127388535032,0.3684210526315789,-0.04559168622192428,0.9691358024691358,0.8636363636363636,-0.10549943883277213
264,8,67,9,-58,0.5153846153846153,0.47368421052631576,-0.04170040485829957,0.9923664122137404,0.9047619047619048,-0.08760450745183568
651,6,67,9,-58,0.48905109489051096,0.45,-0.03905109489051095,0.9856115107913669,1.0,0.014388489208633115
1757,8,66,8,-58,0.4520547945205479,0.42105263157894735,-0.031002162941600575,0.9733333333333334,0.9047619047619048,-0.06857142857142862
133,7,68,10,-58,0.46258503401360546,0.43478260869565216,-0.027802425317953294,0.9545454545454546,0.9583333333333334,0.0037878787878787845
442,15,66,8,-58,0.559322033898305,0.5333333333333333,-0.025988700564971712,0.944,0.8823529411764706,-0.06164705882352939
445,31,68,10,-58,0.5190839694656488,0.5,-0.01908396946564883,0.9424460431654677,0.8695652173913043,-0.07288082577416333
278,11,67,9,-58,0.5153846153846153,0.5,-0.01538461538461533,0.9558823529411765,0.9,-0.055882352941176494
678,20,68,10,-58,0.4892086330935252,0.47619047619047616,-0.013018156903049027,0.9586206896551724,0.9545454545454546,-0.004075235109717856
497,22,68,10,-58,0.5666666666666667,0.5555555555555556,-0.011111111111111072,0.916030534351145,0.9473684210526315,0.03133788670148652
1593,23,69,11,-58,0.5348837209302325,0.5238095238095238,-0.011074197120708673,0.9626865671641791,1.0,0.03731343283582089
1038,21,67,9,-58,0.5403225806451613,0.5294117647058824,-0.010910815939278895,0.9538461538461539,0.9444444444444444,-0.00940170940170948
286,6,70,12,-58,0.6666666666666666,0.6666666666666666,0.0,0.9459459459459459,0.9,-0.04594594594594592
1852,14,68,10,-58,0.49635036496350365,0.5,0.003649635036496346,0.9647887323943662,0.9523809523809523,-0.012407780013413916
469,9,67,9,-58,0.5403225806451613,0.5625,0.022177419354838745,0.9841269841269841,0.8421052631578947,-0.14202172096908938
1991,22,68,10,-58,0.5112781954887218,0.5555555555555556,0.044277360066833804,0.9851851851851852,0.9,-0.08518518518518514
676,10,71,13,-58,0.5546875,0.65,0.09531250000000002,0.9411764705882353,1.0,0.05882352941176472
1499,21,70,12,-58,0.5982905982905983,0.7058823529411765,0.10759175465057824,0.936,0.8947368421052632,-0.04126315789473689
1569,26,62,5,-57,0.5254237288135594,0.25,-0.27542372881355937,0.9672131147540983,0.9523809523809523,-0.014832162373145996
995,24,61,4,-57,0.45185185185185184,0.2,-0.2518518518518518,0.9246575342465754,0.8695652173913043,-0.05509231685527105
1968,17,61,4,-57,0.45185185185185184,0.2222222222222222,-0.22962962962962963,0.9642857142857143,0.8571428571428571,-0.1071428571428572
1134,6,62,5,-57,0.543859649122807,0.3333333333333333,-0.21052631578947373,0.95,0.8823529411764706,-0.0676470588235294
611,2,66,9,-57,0.6534653465346535,0.45,-0.20346534653465348,0.6870748299319728,1.0,0.3129251700680272
125,10,64,7,-57,0.5333333333333333,0.35,-0.18333333333333335,0.916030534351145,0.8,-0.11603053435114496
1833,11,63,6,-57,0.47368421052631576,0.3,-0.17368421052631577,0.9047619047619048,0.7407407407407407,-0.16402116402116407
618,21,62,5,-57,0.4492753623188406,0.2777777777777778,-0.1714975845410628,0.9452054794520548,0.8571428571428571,-0.0880626223091977
990,18,64,7,-57,0.5245901639344263,0.3684210526315789,-0.15616911130284733,0.976,0.95,-0.026000000000000023
850,26,64,7,-57,0.5925925925925926,0.4375,-0.15509259259259256,0.9473684210526315,0.9411764705882353,-0.006191950464396245
2016,21,64,7,-57,0.49612403100775193,0.35,-0.14612403100775195,0.9148936170212766,0.9090909090909091,-0.005802707930367523
1649,0,63,6,-57,0.4405594405594406,0.3,-0.14055944055944058,0.9285714285714286,1.0,0.0714285714285714
1026,25,62,5,-57,0.4305555555555556,0.29411764705882354,-0.13643790849673204,0.935064935064935,0.8095238095238095,-0.1255411255411255
1945,22,64,7,-57,0.5245901639344263,0.3888888888888889,-0.13570127504553736,0.9384615384615385,0.8181818181818182,-0.12027972027972023
817,15,64,7,-57,0.4507042253521127,0.3181818181818182,-0.1325224071702945,0.9403973509933775,0.9166666666666666,-0.023730684326710882
548,20,64,7,-57,0.48120300751879697,0.35,-0.131203007518797,0.9925373134328358,1.0,0.007462686567164201
743,16,64,7,-57,0.47761194029850745,0.3684210526315789,-0.10919088766692853,0.950354609929078,0.95,-0.00035460992907809796
1614,16,66,9,-57,0.5365853658536586,0.42857142857142855,-0.10801393728223002,0.8978102189781022,0.9130434782608695,0.015233259282767309
1596,2,65,8,-57,0.5284552845528455,0.42105263157894735,-0.10740265297389817,0.8541666666666666,0.76,-0.09416666666666662
1003,11,66,9,-57,0.6055045871559633,0.5,-0.10550458715596334,0.9159663865546218,0.9473684210526315,0.03140203449800971
269,1,65,8,-57,0.5158730158730159,0.42105263157894735,-0.09482038429406858,0.9618320610687023,1.0,0.03816793893129766
1989,3,66,9,-57,0.46808510638297873,0.375,-0.09308510638297873,0.9155844155844156,0.9230769230769231,0.007492507492507516
511,16,65,8,-57,0.49242424242424243,0.4,-0.09242424242424241,0.9295774647887324,0.9523809523809523,0.02280348759221995
518,19,63,6,-57,0.4846153846153846,0.4,-0.08461538461538459,0.9923664122137404,0.7894736842105263,-0.20289272800321412
120,20,64,7,-57,0.49612403100775193,0.4117647058823529,-0.08435932512539901,0.9772727272727273,0.9444444444444444,-0.03282828282828287
1762,12,64,7,-57,0.5203252032520326,0.4375,-0.08282520325203258,0.9044117647058824,0.8421052631578947,-0.06230650154798767
1011,6,65,8,-57,0.4452054794520548,0.36363636363636365,-0.08156911581569115,0.9012345679012346,0.9166666666666666,0.015432098765432056
891,16,65,8,-57,0.46099290780141844,0.38095238095238093,-0.08004052684903751,0.9527027027027027,1.0,0.04729729729729726
6,13,63,6,-57,0.45323741007194246,0.375,-0.07823741007194246,0.8853503184713376,0.7619047619047619,-0.12344555656657574
1122,0,65,8,-57,0.47794117647058826,0.4,-0.07794117647058824,0.9066666666666666,0.9523809523809523,0.04571428571428571
484,26,65,8,-57,0.45454545454545453,0.38095238095238093,-0.0735930735930736,0.7944444444444444,0.9130434782608695,0.11859903381642511
1093,6,67,10,-57,0.5929203539823009,0.5263157894736842,-0.06660456450861674,0.9826086956521739,1.0,0.017391304347826098
196,6,67,10,-57,0.5037593984962406,0.45454545454545453,-0.0492139439507861,0.8926174496644296,1.0,0.10738255033557043
356,3,65,8,-57,0.4452054794520548,0.4,-0.045205479452054775,0.8588235294117647,0.9523809523809523,0.09355742296918768
312,23,66,9,-57,0.5739130434782609,0.5294117647058824,-0.04450127877237853,0.9504132231404959,0.9444444444444444,-0.005968778696051502
1205,17,66,9,-57,0.515625,0.5,-0.015625,0.9846153846153847,0.9473684210526315,-0.037246963562753144
616,1,67,10,-57,0.4527027027027027,0.45454545454545453,0.0018427518427518441,0.9866666666666667,0.9565217391304348,-0.03014492753623188
1364,28,67,10,-57,0.4407894736842105,0.45454545454545453,0.013755980861244022,0.9620253164556962,1.0,0.03797468354430378
764,8,67,10,-57,0.4855072463768116,0.5,0.014492753623188415,0.971830985915493,1.0,0.028169014084507005
35,7,69,12,-57,0.5798319327731093,0.6,0.020168067226890685,0.9834710743801653,1.0,0.016528925619834656
1980,5,66,9,-57,0.616822429906542,0.6428571428571429,0.02603471295060089,0.8106060606060606,0.7777777777777778,-0.03282828282828276
2032,24,67,10,-57,0.48905109489051096,0.5263157894736842,0.03726469458317322,0.9513888888888888,0.95,-0.001388888888888884
1091,19,68,11,-57,0.4689655172413793,0.5238095238095238,0.05484400656814453,0.9415584415584416,0.9130434782608695,-0.028514963297572082
337,9,72,15,-57,0.5669291338582677,0.75,0.1830708661417323,0.9844961240310077,1.0,0.015503875968992276
1782,21,59,3,-56,0.6020408163265306,0.17647058823529413,-0.42557022809123646,0.8376068376068376,1.0,0.16239316239316237
998,0,59,3,-56,0.5267857142857143,0.15789473684210525,-0.36889097744360905,0.9411764705882353,1.0,0.05882352941176472
814,18,61,5,-56,0.4765625,0.25,-0.2265625,0.9696969696969697,1.0,0.030303030303030276
413,17,62,6,-56,0.5794392523364486,0.35294117647058826,-0.2264980758658603,0.9385964912280702,0.8947368421052632,-0.04385964912280704
1416,16,61,5,-56,0.5,0.2777777777777778,-0.2222222222222222,0.9606299212598425,0.8571428571428571,-0.10348706411698538
1272,31,62,6,-56,0.49206349206349204,0.2727272727272727,-0.21933621933621933,0.7682926829268293,0.9565217391304348,0.18822905620360553
1073,31,61,5,-56,0.46564885496183206,0.25,-0.21564885496183206,0.9492753623188406,1.0,0.050724637681159424
1380,14,62,6,-56,0.496,0.2857142857142857,-0.2102857142857143,0.9689922480620154,0.9545454545454546,-0.014446793516560863
1695,23,64,8,-56,0.6095238095238096,0.42105263157894735,-0.18847117794486223,0.8333333333333334,1.0,0.16666666666666663
1381,23,63,7,-56,0.5294117647058824,0.3684210526315789,-0.16099071207430343,0.952,1.0,0.04800000000000004
1135,15,62,6,-56,0.5081967213114754,0.35294117647058826,-0.15525554484088716,0.9384615384615385,0.9444444444444444,0.005982905982905962
1142,11,63,7,-56,0.45,0.30434782608695654,-0.14565217391304347,0.9655172413793104,1.0,0.03448275862068961
778,5,64,8,-56,0.5470085470085471,0.42105263157894735,-0.12595591542959972,0.9831932773109243,0.95,-0.03319327731092436
1089,14,63,7,-56,0.45323741007194246,0.3333333333333333,-0.11990407673860914,0.9205298013245033,1.0,0.07947019867549665
1080,16,63,7,-56,0.44366197183098594,0.3333333333333333,-0.11032863849765262,0.9861111111111112,0.9130434782608695,-0.07306763285024165
1206,13,63,7,-56,0.45652173913043476,0.35,-0.10652173913043478,0.9387755102040817,0.9523809523809523,0.013605442176870652
1888,15,62,6,-56,0.5040650406504065,0.4,-0.10406504065040645,0.9609375,0.9375,-0.0234375
905,16,64,8,-56,0.5714285714285714,0.47058823529411764,-0.10084033613445376,0.9491525423728814,0.9444444444444444,-0.004708097928436961
1903,27,64,8,-56,0.47058823529411764,0.38095238095238093,-0.08963585434173671,0.7906976744186046,1.0,0.2093023255813954
1007,6,65,9,-56,0.5327868852459017,0.45,-0.08278688524590166,0.976,0.9523809523809523,-0.02361904761904765
425,5,64,8,-56,0.48854961832061067,0.42105263157894735,-0.06749698674166332,0.9776119402985075,0.95,-0.027611940298507553
1972,27,64,8,-56,0.45714285714285713,0.4,-0.057142857142857106,0.9210526315789473,0.9090909090909091,-0.011961722488038284
315,13,66,10,-56,0.5689655172413793,0.5263157894736842,-0.042649727767695156,0.9830508474576272,0.95,-0.03305084745762721
1430,11,64,8,-56,0.4507042253521127,0.42105263157894735,-0.02965159377316534,0.8930817610062893,0.9047619047619048,0.011680143755615435
1050,9,64,8,-56,0.5289256198347108,0.5,-0.02892561983471076,0.968,0.9411764705882353,-0.02682352941176469
1159,16,66,10,-56,0.528,0.5,-0.028000000000000025,0.9191176470588235,1.0,0.08088235294117652
173,30,66,10,-56,0.4925373134328358,0.47619047619047616,-0.016346837242359635,0.9305555555555556,0.9545454545454546,0.023989898989899006
1539,29,65,9,-56,0.4642857142857143,0.45,-0.01428571428571429,0.9722222222222222,0.9523809523809523,-0.019841269841269882
1222,20,67,11,-56,0.5317460317460317,0.55,0.0182539682539683,0.9767441860465116,1.0,0.023255813953488413
1632,14,66,10,-56,0.4888888888888889,0.5263157894736842,0.03742690058479531,0.9507042253521126,0.95,-0.0007042253521126751
229,9,66,10,-56,0.44,0.5,0.06,0.9803921568627451,0.9523809523809523,-0.02801120448179273
1988,25,70,14,-56,0.5691056910569106,0.6363636363636364,0.0672579453067258,0.924812030075188,0.9166666666666666,-0.008145363408521344
664,21,67,11,-56,0.4407894736842105,0.5238095238095238,0.08302005012531333,0.9212121212121213,0.9545454545454546,0.033333333333333326
1778,11,67,11,-56,0.43790849673202614,0.5238095238095238,0.0859010270774977,0.8360655737704918,0.9545454545454546,0.11847988077496274
153,19,68,12,-56,0.5573770491803278,0.6666666666666666,0.10928961748633881,0.8776978417266187,0.9473684210526315,0.06967057932601284
677,15,60,5,-55,0.594059405940594,0.2777777777777778,-0.31628162816281624,0.9181818181818182,1.0,0.08181818181818179
178,7,58,3,-55,0.4715447154471545,0.2,-0.27154471544715447,0.984,0.8823529411764706,-0.10164705882352942
485,19,59,4,-55,0.4796747967479675,0.21052631578947367,-0.2691484809584938,0.9761904761904762,1.0,0.023809523809523836
1790,8,60,5,-55,0.5405405405405406,0.29411764705882354,-0.24642289348171703,0.9736842105263158,0.9444444444444444,-0.0292397660818714
2008,11,60,5,-55,0.48,0.2777777777777778,-0.2022222222222222,0.946969696969697,0.9473684210526315,0.00039872408293450956
104,1,60,5,-55,0.47619047619047616,0.2777777777777778,-0.19841269841269837,0.9402985074626866,1.0,0.05970149253731338
1967,0,61,6,-55,0.4765625,0.2857142857142857,-0.1908482142857143,0.9624060150375939,1.0,0.03759398496240607
974,5,61,6,-55,0.488,0.3,-0.188,0.8992805755395683,1.0,0.1007194244604317
964,24,60,5,-55,0.4166666666666667,0.25,-0.16666666666666669,0.9536423841059603,0.9523809523809523,-0.0012614317250079221
160,19,61,6,-55,0.5398230088495575,0.4,-0.13982300884955745,0.9576271186440678,0.8333333333333334,-0.12429378531073443
1732,19,60,5,-55,0.45112781954887216,0.3125,-0.13862781954887216,0.9432624113475178,0.9411764705882353,-0.0020859407592824786
94,4,63,8,-55,0.5526315789473685,0.42105263157894735,-0.13157894736842113,0.926829268292683,1.0,0.07317073170731703
1941,0,63,8,-55,0.5163934426229508,0.4,-0.11639344262295082,0.9606299212598425,1.0,0.03937007874015752
704,15,63,8,-55,0.5,0.4,-0.09999999999999998,0.9618320610687023,0.9523809523809523,-0.00945110868775001
1983,5,64,9,-55,0.5981308411214953,0.5,-0.09813084112149528,0.981651376146789,1.0,0.01834862385321101
522,18,64,9,-55,0.5565217391304348,0.47368421052631576,-0.08283752860411903,0.9745762711864406,0.95,-0.02457627118644068
786,21,63,8,-55,0.5526315789473685,0.47058823529411764,-0.08204334365325083,0.9344262295081968,0.9444444444444444,0.01001821493624766
1144,5,62,7,-55,0.4460431654676259,0.3684210526315789,-0.07762211283604697,0.9858156028368794,0.95,-0.03581560283687946
1310,3,64,9,-55,0.5203252032520326,0.45,-0.07032520325203256,0.8978102189781022,0.9090909090909091,0.011280690112806857
1699,1,64,9,-55,0.47761194029850745,0.42857142857142855,-0.049040511727078906,0.9925925925925926,1.0,0.007407407407407418
1892,28,63,8,-55,0.45985401459854014,0.42105263157894735,-0.038801383019592794,0.9927536231884058,1.0,0.007246376811594235
1751,26,65,10,-55,0.5327868852459017,0.5,-0.032786885245901676,0.9682539682539683,1.0,0.031746031746031744
961,19,64,9,-55,0.5565217391304348,0.5294117647058824,-0.02710997442455243,0.8984375,0.85,-0.04843750000000002
1759,18,64,9,-55,0.4444444444444444,0.42857142857142855,-0.015873015873015872,0.9536423841059603,0.9545454545454546,0.0009030704394943356
186,1,65,10,-55,0.5416666666666666,0.5263157894736842,-0.015350877192982448,0.9836065573770492,1.0,0.016393442622950838
146,23,64,9,-55,0.463768115942029,0.45,-0.01376811594202898,0.9787234042553191,1.0,0.021276595744680882
1464,14,64,9,-55,0.5378151260504201,0.5294117647058824,-0.008403361344537785,0.9296875,0.9444444444444444,0.01475694444444442
462,26,64,9,-55,0.4413793103448276,0.45,0.008620689655172431,0.9731543624161074,0.9090909090909091,-0.06406345332519836
1810,6,63,8,-55,0.45985401459854014,0.47058823529411764,0.010734220695577501,0.9785714285714285,0.9444444444444444,-0.03412698412698412
209,22,65,10,-55,0.48507462686567165,0.5,0.014925373134328346,0.9436619718309859,0.9523809523809523,0.008718980549966449
1384,20,64,9,-55,0.45714285714285713,0.47368421052631576,0.016541353383458635,0.9790209790209791,0.95,-0.02902097902097911
892,27,64,9,-55,0.43243243243243246,0.45,0.017567567567567555,0.8654970760233918,0.8333333333333334,-0.032163742690058394
948,15,66,11,-55,0.559322033898305,0.5789473684210527,0.019625334522747617,0.9833333333333333,1.0,0.01666666666666672
437,22,64,9,-55,0.45390070921985815,0.47368421052631576,0.019783501306457618,0.9929577464788732,1.0,0.007042253521126751
625,0,66,11,-55,0.4583333333333333,0.4782608695652174,0.01992753623188409,0.9411764705882353,0.9583333333333334,0.01715686274509809
1993,16,66,11,-55,0.5365853658536586,0.5789473684210527,0.042362002567394086,0.9761904761904762,1.0,0.023809523809523836
617,29,65,10,-55,0.4088050314465409,0.47619047619047616,0.06738544474393526,0.9875776397515528,1.0,0.012422360248447228
234,7,65,10,-55,0.5158730158730159,0.5882352941176471,0.07236227824463115,0.9767441860465116,1.0,0.023255813953488413
1875,18,67,12,-55,0.46206896551724136,0.5454545454545454,0.08338557993730406,0.9539473684210527,1.0,0.046052631578947345
1612,3,66,11,-55,0.4925373134328358,0.5789473684210527,0.08641005498821686,0.9710144927536232,0.9047619047619048,-0.0662525879917184
561,13,58,4,-54,0.5178571428571429,0.21052631578947367,-0.30733082706766923,0.7088607594936709,0.95,0.24113924050632907
470,7,58,4,-54,0.5225225225225225,0.23529411764705882,-0.2872284048754637,0.9487179487179487,0.85,-0.0987179487179487
105,3,58,4,-54,0.4566929133858268,0.25,-0.2066929133858268,0.9844961240310077,0.9411764705882353,-0.04331965344277244
923,13,61,7,-54,0.5865384615384616,0.4117647058823529,-0.17477375565610864,0.5652173913043478,0.7391304347826086,0.17391304347826086
1066,27,61,7,-54,0.5083333333333333,0.35,-0.15833333333333333,0.9448818897637795,1.0,0.055118110236220486
240,22,59,5,-54,0.48760330578512395,0.3333333333333333,-0.15426997245179064,0.968,0.8823529411764706,-0.08564705882352941
113,27,61,7,-54,0.5446428571428571,0.4117647058823529,-0.13287815126050417,0.9411764705882353,1.0,0.05882352941176472
1102,22,61,7,-54,0.5350877192982456,0.4117647058823529,-0.12332301341589269,0.9743589743589743,1.0,0.02564102564102566
438,1,62,8,-54,0.484375,0.36363636363636365,-0.12073863636363635,0.9770992366412213,1.0,0.022900763358778664
930,6,61,7,-54,0.5041322314049587,0.3888888888888889,-0.11524334251606977,0.983739837398374,0.9,-0.08373983739837398
621,14,60,6,-54,0.43478260869565216,0.3333333333333333,-0.10144927536231885,0.9787234042553191,1.0,0.021276595744680882
1440,3,61,7,-54,0.44525547445255476,0.35,-0.09525547445255478,0.9716312056737588,1.0,0.028368794326241176
123,1,62,8,-54,0.5391304347826087,0.4444444444444444,-0.09468599033816427,0.9426229508196722,1.0,0.05737704918032782
1441,6,61,7,-54,0.40939597315436244,0.35,-0.05939597315436246,0.9612903225806452,0.9090909090909091,-0.05219941348973611
1555,1,62,8,-54,0.45255474452554745,0.4,-0.052554744525547425,0.9927536231884058,0.9523809523809523,-0.04037267080745344
770,15,62,8,-54,0.5166666666666667,0.47058823529411764,-0.04607843137254908,0.975609756097561,0.9444444444444444,-0.031165311653116534
136,10,65,11,-54,0.48148148148148145,0.4583333333333333,-0.02314814814814814,0.9375,0.96,0.022499999999999964
1951,8,62,8,-54,0.45925925925925926,0.4444444444444444,-0.014814814814814836,0.9712230215827338,0.9,-0.07122302158273375
1140,28,65,11,-54,0.6565656565656566,0.6470588235294118,-0.009506833036244777,0.8839285714285714,0.9444444444444444,0.06051587301587302
1615,24,62,8,-54,0.4305555555555556,0.42105263157894735,-0.009502923976608235,0.96,0.9047619047619048,-0.0552380952380952
894,19,64,10,-54,0.5517241379310345,0.5555555555555556,0.003831417624521105,0.9666666666666667,1.0,0.033333333333333326
1385,3,64,10,-54,0.5161290322580645,0.5263157894736842,0.01018675721561968,0.96875,1.0,0.03125
1547,13,65,11,-54,0.5371900826446281,0.55,0.012809917355371958,0.9918032786885246,1.0,0.008196721311475419
180,0,64,10,-54,0.512,0.5263157894736842,0.01431578947368417,0.9765625,1.0,0.0234375
815,0,63,9,-54,0.43448275862068964,0.45,0.015517241379310376,0.9666666666666667,1.0,0.033333333333333326
924,16,62,8,-54,0.40522875816993464,0.42105263157894735,0.0158238734090127,0.9935064935064936,1.0,0.00649350649350644
1973,23,63,9,-54,0.45652173913043476,0.47368421052631576,0.017162471395881007,0.9928057553956835,0.95,-0.04280575539568354
1824,26,65,11,-54,0.5284552845528455,0.55,0.021544715447154528,0.9534883720930233,1.0,0.046511627906976716
1665,3,64,10,-54,0.4507042253521127,0.47619047619047616,0.025486250838363478,0.9659863945578231,1.0,0.03401360544217691
597,11,64,10,-54,0.5,0.5263157894736842,0.02631578947368418,0.9142857142857143,0.95,0.0357142857142857
440,6,64,10,-54,0.5245901639344263,0.5555555555555556,0.030965391621129323,0.9606299212598425,1.0,0.03937007874015752
1365,18,63,9,-54,0.4375,0.47368421052631576,0.03618421052631576,0.993103448275862,1.0,0.006896551724137945
261,18,64,10,-54,0.45390070921985815,0.5,0.046099290780141855,0.9657534246575342,0.9523809523809523,-0.013372472276581893
1761,18,64,10,-54,0.47058823529411764,0.5263157894736842,0.05572755417956654,1.0,1.0,0.0
398,0,65,11,-54,0.4642857142857143,0.5238095238095238,0.059523809523809534,0.9859154929577465,0.9545454545454546,-0.03137003841229191
232,24,65,11,-54,0.4391891891891892,0.5238095238095238,0.08462033462033464,0.8705882352941177,0.84,-0.030588235294117694
1541,29,65,11,-54,0.4676258992805755,0.5789473684210527,0.11132146914047714,0.9266666666666666,1.0,0.07333333333333336
1213,20,67,13,-54,0.47183098591549294,0.6842105263157895,0.21237954040029655,0.9726027397260274,0.95,-0.022602739726027443
381,30,60,7,-53,0.5825242718446602,0.3888888888888889,-0.19363538295577126,0.9279279279279279,1.0,0.07207207207207211
41,8,58,5,-53,0.4393939393939394,0.2777777777777778,-0.1616161616161616,0.9850746268656716,1.0,0.014925373134328401
1985,17,62,9,-53,0.6888888888888889,0.5294117647058824,-0.15947712418300652,0.8490566037735849,1.0,0.15094339622641506
290,28,61,8,-53,0.5446428571428571,0.4,-0.14464285714285707,0.9572649572649573,1.0,0.042735042735042694
1262,10,59,6,-53,0.472,0.3333333333333333,-0.13866666666666666,0.9541984732824428,1.0,0.04580152671755722
1624,5,61,8,-53,0.5596330275229358,0.42105263157894735,-0.1385803959439884,0.9646017699115044,1.0,0.03539823008849563
44,22,60,7,-53,0.5084745762711864,0.3888888888888889,-0.11958568738229752,0.944,0.9473684210526315,0.003368421052631576
368,11,60,7,-53,0.4878048780487805,0.3684210526315789,-0.11938382541720155,0.9111111111111111,1.0,0.0888888888888889
702,28,61,8,-53,0.5126050420168067,0.4,-0.11260504201680666,0.9754098360655737,0.9090909090909091,-0.06631892697466468
806,10,60,7,-53,0.4225352112676056,0.3181818181818182,-0.10435339308578745,0.922077922077922,0.9166666666666666,-0.005411255411255422
1817,13,60,7,-53,0.47244094488188976,0.3684210526315789,-0.10401989225031083,0.8819444444444444,0.8636363636363636,-0.018308080808080773
1383,28,61,8,-53,0.48031496062992124,0.4,-0.08031496062992122,0.9844961240310077,0.9523809523809523,-0.032115171650055396
996,1,61,8,-53,0.4765625,0.4,-0.07656249999999998,0.9411764705882353,0.9523809523809523,0.011204481792717047
1651,7,60,7,-53,0.4166666666666667,0.35,-0.06666666666666671,0.972972972972973,1.0,0.027027027027026973
1034,7,61,8,-53,0.44525547445255476,0.38095238095238093,-0.06430309350017382,0.9513888888888888,1.0,0.04861111111111116
884,25,61,8,-53,0.44525547445255476,0.4,-0.045255474452554734,0.9194630872483222,0.9523809523809523,0.032917865132630175
185,24,61,8,-53,0.4420289855072464,0.4,-0.042028985507246375,0.9019607843137255,0.9090909090909091,0.007130124777183555
