variant_id,object_id,base_x,base_y,base_yaw,object_x,object_y,object_z,obj_rel_base_x,obj_rel_base_y,correct_region,z_shift,table_x,table_y,object_mass
542,11,-0.30230584740638733,-0.19326475262641907,0.012116776779294014,0.33685657382011414,0.027770863845944405,0.5897572636604309,0.6417936757668977,0.2132749919776242,True,0.5001165866851807,0.6525816917419434,0.8236942887306213,0.7588869333267212
38,31,-0.3783694803714752,-0.3563784062862396,-0.025390582159161568,0.4076080322265625,0.0454736053943634,0.7681841850280762,0.7755220133190113,0.42167676774891605,True,0.6855919361114502,0.5482820868492126,0.8185995817184448,0.2051980197429657
38,31,-0.25492846965789795,0.19021961092948914,-0.0010489178821444511,0.5477476716041565,0.023120973259210587,0.7724873423576355,0.8028509724154161,-0.1662566045431741,True,0.6855919361114502,0.5482820868492126,0.8185995817184448,0.2051980197429657
38,31,-0.34619346261024475,-0.23934215307235718,-0.039361074566841125,0.5280635952949524,-0.11654594540596008,0.7724827527999878,0.8687477619213125,0.15710390851602213,True,0.6855919361114502,0.5482820868492126,0.8185995817184448,0.2051980197429657
38,31,-0.3377639353275299,-0.3904767334461212,-0.013088153675198555,0.43378937244415283,-0.11414656788110733,0.7725345492362976,0.7678706768466093,0.28640441821617046,True,0.6855919361114502,0.5482820868492126,0.8185995817184448,0.2051980197429657
38,31,-0.28904059529304504,0.11709603667259216,0.031258683651685715,0.5238613486289978,0.19466447830200195,0.7726583480834961,0.8149291233934141,0.05212444162092368,True,0.6855919361114502,0.5482820868492126,0.8185995817184448,0.2051980197429657
38,31,-0.2679593563079834,-0.28859981894493103,-0.06526622921228409,0.49791213870048523,0.05454355850815773,0.7725561261177063,0.7418611119748172,0.39236286125971137,True,0.6855919361114502,0.5482820868492126,0.8185995817184448,0.2051980197429657
38,31,-0.3975304663181305,-0.1267341822385788,-0.012060423381626606,0.3683221638202667,0.12464193999767303,0.7725299596786499,0.7627653037539333,0.2605941237050549,True,0.6855919361114502,0.5482820868492126,0.8185995817184448,0.2051980197429657
1717,9,-0.296785831451416,0.11045566201210022,-0.029790936037898064,0.4838036894798279,-0.15721456706523895,0.6870405673980713,0.7882161272164832,-0.2443004062989519,True,0.6308624744415283,0.5526211261749268,0.8694748878479004,0.6966063976287842
1717,9,-0.3797229826450348,0.19887372851371765,-0.025959379971027374,0.4243896007537842,0.009285053238272667,0.6870913505554199,0.8087627088460551,-0.16865287828261902,True,0.6308624744415283,0.5526211261749268,0.8694748878479004,0.6966063976287842
1717,9,-0.25110962986946106,-0.16421832144260406,-0.03709982708096504,0.37380868196487427,0.12949590384960175,0.6870368719100952,0.6135940458300192,0.3166911579549144,True,0.6308624744415283,0.5526211261749268,0.8694748878479004,0.6966063976287842
1717,9,-0.22300606966018677,0.04577551409602165,-0.021265391260385513,0.4089038074016571,0.03537357226014137,0.6870380640029907,0.6319881869857893,0.0030372080413978673,True,0.6308624744415283,0.5526211261749268,0.8694748878479004,0.6966063976287842
1717,9,-0.23891568183898926,-0.39457157254219055,0.04912082478404045,0.4116284251213074,-0.12191345542669296,0.6870392560958862,0.6631472365896448,0.24038682687130739,True,0.6308624744415283,0.5526211261749268,0.8694748878479004,0.6966063976287842
