category,category_id,variant_id,stored_count,attempt_count,success_count,failure_count,attempt_step_sum,success_step_sum,failure_step_sum,attempt_step_max,num_copies,object_id,z_shift,table_size_x,table_size_y,table_size_z,object_mass,target_count,missing_to_target,complete_32,success_rate,stored_rate,mean_attempt_steps,mean_success_steps,mean_failure_steps,attempt_steps_per_stored,attempt_steps_per_success,stored_per_1k_attempt_steps,success_per_1k_attempt_steps,copies_with_stored,max_copy_stored,min_copy_stored,mean_copy_stored,copies_with_attempts,eff_median,eff_mad,robust_z_attempt_steps_per_stored,object_name
afar,0,543,42,94,85,1,48792,43401,5391,599,4,8,0.5319391489028931,0.5050373077392578,0.7510198354721069,0.050000000745058,0.7246003150939941,32,0,True,0.9042553191489362,0.4468085106382978,519.063829787234,510.6,5391.0,1161.7142857142858,574.0235294117647,0.8607968519429414,1.7420888670273815,3,23,0,10.5,4,1054.0032377428306,248.72454921824044,0.2920946166556307,bandage_4
afar,0,544,33,95,82,1,48688,40901,7787,599,4,26,0.4845433533191681,0.5383034944534302,1.1090943813323977,0.050000000745058,0.4001691341400146,32,0,True,0.8631578947368421,0.3473684210526316,512.5052631578948,498.7926829268293,7787.0,1475.3939393939395,593.7560975609756,0.677785080512652,1.6841932303647715,4,23,1,8.25,4,1054.0032377428306,248.72454921824044,1.1427421585726962,canister_3
afar,0,545,38,146,110,21,49148,41671,7477,599,4,2,0.6933974027633667,0.5075843930244446,0.7219353914260864,0.050000000745058,0.6036090850830078,32,0,True,0.7534246575342466,0.2602739726027397,336.6301369863013,378.8272727272727,356.04761904761904,1293.3684210526317,446.8,0.7731749003011312,2.2381378692927485,4,17,2,9.5,4,1054.0032377428306,248.72454921824044,0.6491189416159995,Dixie_cup_3
afar,0,546,38,102,90,1,48137,40949,7188,599,4,26,0.4573211371898651,0.6446281671524048,0.9623583555221558,0.050000000745058,0.2934041023254394,32,0,True,0.8823529411764706,0.3725490196078431,471.9313725490196,454.9888888888889,7188.0,1266.7631578947369,534.8555555555556,0.7894135488293827,1.869663668280117,4,24,1,9.5,4,1054.0032377428306,248.72454921824044,0.5769698511607015,canister_3
afar,0,547,91,149,127,19,49160,44754,4406,460,4,23,0.7858737707138062,0.5663563013076782,0.8893382549285889,0.050000000745058,0.7455127239227295,32,0,True,0.8523489932885906,0.610738255033557,329.93288590604027,352.3937007874016,231.8947368421053,540.2197802197802,387.0866141732283,1.8510984540276647,2.5834011391375102,4,27,14,22.75,4,1054.0032377428306,248.72454921824044,-1.3932960907498677,canister_0
afar,0,548,72,117,117,0,49827,49827,0,570,4,20,0.5173331499099731,0.5870395302772522,1.137606859207153,0.050000000745058,0.3996810019016266,32,0,True,1.0,0.6153846153846154,425.87179487179486,425.87179487179486,,692.0416666666666,425.87179487179486,1.444999698958396,2.3481245108073936,3,26,0,18.0,4,1054.0032377428306,248.72454921824044,-0.9815801474290828,can_1
afar,0,549,56,109,108,0,49211,48612,599,599,4,28,0.7180551290512085,0.688927948474884,1.1703152656555176,0.050000000745058,0.7376575469970703,32,0,True,0.9908256880733946,0.5137614678899083,451.4770642201835,450.1111111111111,,878.7678571428571,455.6574074074074,1.137956960842088,2.194631281624027,4,26,2,14.0,4,1054.0032377428306,248.72454921824044,-0.4752094820804045,chalice_4
afar,0,550,78,127,121,5,49226,47615,1611,599,4,21,0.606810986995697,0.5686729550361633,1.0981848239898682,0.050000000745058,0.3088088631629944,32,0,True,0.952755905511811,0.6141732283464567,387.6062992125984,393.5123966942149,322.2,631.1025641025641,406.8264462809917,1.5845285011985537,2.4580506236541666,4,23,17,19.5,4,1054.0032377428306,248.72454921824044,-1.1468369538387366,candle_holder_4
afar,0,551,57,104,100,2,49102,47291,1811,599,4,0,0.5120418071746826,0.6097005009651184,0.9929137229919434,0.050000000745058,0.5793097019195557,32,0,True,0.9615384615384616,0.5480769230769231,472.13461538461536,472.91,905.5,861.438596491228,491.02,1.1608488452608856,2.036576921510325,4,25,5,14.25,4,1054.0032377428306,248.72454921824044,-0.5222035819642394,Band_Aid_0
afar,0,552,83,138,133,3,49193,47576,1617,599,4,7,0.7335565686225891,0.6153274774551392,0.7959274649620056,0.050000000745058,0.5235570073127747,32,0,True,0.9637681159420288,0.6014492753623188,356.4710144927536,357.7142857142857,539.0,592.6867469879518,369.8721804511278,1.6872319232411117,2.703636696277926,4,26,15,20.75,4,1054.0032377428306,248.72454921824044,-1.2510143208306463,atomizer_0
afar,0,553,50,99,96,1,48123,46326,1797,599,4,30,0.4473932683467865,0.6509183645248413,1.183099389076233,0.050000000745058,0.7588075995445251,32,0,True,0.9696969696969696,0.5050505050505051,486.09090909090907,482.5625,1797.0,962.46,501.28125,1.0390042183571264,1.994888099245683,4,20,2,12.5,4,1054.0032377428306,248.72454921824044,-0.2482501789695113,chocolate_milk_4
afar,0,554,32,111,105,0,48614,47907,707,599,4,10,0.4941836297512054,0.6662646532058716,1.1895486116409302,0.050000000745058,0.7326078414916992,32,0,True,0.945945945945946,0.2882882882882883,437.963963963964,456.25714285714287,,1519.1875,462.9904761904762,0.6582465956308883,2.159871641913852,4,15,1,8.0,4,1054.0032377428306,248.72454921824044,1.2615030799277869,beer_bottle_0
afar,0,555,67,115,113,2,49115,47917,1198,599,4,0,0.6239720582962036,0.6821063160896301,1.0563856363296509,0.050000000745058,0.302918404340744,32,0,True,0.982608695652174,0.5826086956521739,427.0869565217391,424.0442477876106,599.0,733.0597014925373,434.646017699115,1.3641453731039397,2.300722793443958,4,24,2,16.75,4,1054.0032377428306,248.72454921824044,-0.8703459947207628,Band_Aid_0
afar,0,556,53,138,129,4,49092,47358,1734,469,4,10,0.7586549520492554,0.539101243019104,1.01746666431427,0.050000000745058,0.3047878444194793,32,0,True,0.9347826086956522,0.3840579710144927,355.7391304347826,367.1162790697674,433.5,926.2641509433962,380.5581395348837,1.0796056383932209,2.6277193840136888,4,24,7,13.25,4,1054.0032377428306,248.72454921824044,-0.3464073583288251,beer_bottle_0
afar,0,557,20,106,102,0,48686,46290,2396,599,4,7,0.5143089294433594,0.5694399476051331,0.8158110976219177,0.050000000745058,0.3494843244552612,32,12,False,0.9622641509433962,0.1886792452830188,459.3018867924528,453.8235294117647,,2434.3,477.3137254901961,0.4107957112927741,2.095058127593148,4,9,1,5.0,4,1054.0032377428306,248.72454921824044,3.743137414737284,atomizer_0
afar,0,558,56,107,103,2,48904,47084,1820,599,4,1,0.4782138466835022,0.5948295593261719,0.953679859638214,0.050000000745058,0.3011744022369385,32,0,True,0.9626168224299064,0.5233644859813084,457.0467289719626,457.126213592233,910.0,873.2857142857143,474.7961165048544,1.1451006052674628,2.106167184688369,4,20,7,14.0,4,1054.0032377428306,248.72454921824044,-0.490076150323507,Dixie_cup_0
afar,0,559,72,107,105,2,48401,47203,1198,599,4,23,0.4723168611526489,0.5352599620819092,0.6938509941101074,0.050000000745058,0.5326621532440186,32,0,True,0.9813084112149532,0.6728971962616822,452.3457943925234,449.5523809523809,599.0,672.2361111111111,460.9619047619048,1.4875725708146526,2.1693766657713685,4,25,12,18.0,4,1054.0032377428306,248.72454921824044,-1.0352895511216818,canister_0
afar,0,560,54,111,108,1,48761,48117,644,599,4,1,0.5118246078491211,0.685931921005249,0.7558952569961548,0.050000000745058,0.4005675613880157,32,0,True,0.972972972972973,0.4864864864864865,439.2882882882883,445.52777777777777,644.0,902.9814814814816,451.4907407407408,1.1074424232480875,2.214884846496175,4,24,3,13.5,4,1054.0032377428306,248.72454921824044,-0.4095461220794109,Dixie_cup_0
afar,0,561,40,128,99,29,49301,40637,8664,599,4,13,0.5309130549430847,0.5788402557373047,0.7265392541885376,0.050000000745058,0.558915376663208,32,0,True,0.7734375,0.3125,385.1640625,410.47474747474746,298.7586206896552,1232.525,497.989898989899,0.8113425691162451,2.0080728585627066,4,19,1,10.0,4,1054.0032377428306,248.72454921824044,0.4841216077018835,beer_can_4
afar,0,562,23,127,116,5,49150,48945,205,542,4,19,0.5534157752990723,0.5266854763031006,1.1572657823562622,0.050000000745058,0.7463997006416321,32,9,False,0.9133858267716536,0.1811023622047244,387.007874015748,421.9396551724138,41.0,2136.9565217391305,423.7068965517241,0.4679552390640895,2.360122075279756,2,12,0,5.75,4,1054.0032377428306,248.72454921824044,2.9367908891638104,bottle_3
afar,0,563,37,102,101,0,48737,48138,599,599,4,15,0.4862228333950043,0.6759010553359985,1.0189107656478882,0.050000000745058,0.3081555962562561,32,0,True,0.9901960784313726,0.3627450980392157,477.8137254901961,476.6138613861386,,1317.2162162162165,482.5445544554456,0.7591768061226584,2.072347497794284,4,17,1,9.25,4,1054.0032377428306,248.72454921824044,0.713790233164804,bolt_1
afar,0,564,23,121,94,19,48866,40447,8419,599,4,2,0.6625090837478638,0.5633537173271179,1.105644464492798,0.050000000745058,0.240511268377304,32,9,False,0.7768595041322314,0.1900826446280991,403.8512396694215,430.2872340425532,443.10526315789474,2124.608695652174,519.8510638297872,0.4706749068882249,1.923627880325789,4,9,3,5.75,4,1054.0032377428306,248.72454921824044,2.9033056191258124,Dixie_cup_3
afar,0,565,27,116,103,7,48891,45644,3247,599,4,13,0.6016243100166321,0.5336765646934509,1.0156877040863037,0.050000000745058,0.6233657002449036,32,5,False,0.8879310344827587,0.2327586206896551,421.4741379310345,443.1456310679612,463.8571428571428,1810.7777777777776,474.66990291262135,0.552248880161993,2.1067272095068623,4,17,1,6.75,4,1054.0032377428306,248.72454921824044,2.052247873633448,beer_can_4
afar,0,566,54,109,106,2,48795,47292,1503,599,4,30,0.469326376914978,0.6474581360816956,0.98011577129364,0.050000000745058,0.2633678317070007,32,0,True,0.9724770642201837,0.4954128440366973,447.6605504587156,446.1509433962264,751.5,903.6111111111112,460.3301886792453,1.1066707654472794,2.172353724766882,4,25,5,13.5,4,1054.0032377428306,248.72454921824044,-0.4078386702556165,chocolate_milk_4
afar,0,567,27,113,102,5,49316,47483,1833,599,4,10,0.4857870936393738,0.5519762635231018,0.9493003487586976,0.050000000745058,0.230383425951004,32,5,False,0.9026548672566372,0.2389380530973451,436.42477876106193,465.5196078431373,366.6,1826.5185185185185,483.4901960784314,0.5474896585286723,2.068294265552762,4,16,1,6.75,4,1054.0032377428306,248.72454921824044,2.094934169228314,beer_bottle_0
afar,0,568,40,124,122,2,49047,48823,224,562,4,27,0.642350435256958,0.6186838746070862,0.882881760597229,0.050000000745058,0.2774372398853302,32,0,True,0.9838709677419356,0.3225806451612903,395.5403225806452,400.1885245901639,112.0,1226.175,402.0245901639344,0.8155442738597671,2.4874100352722897,4,16,7,10.0,4,1054.0032377428306,248.72454921824044,0.4669014538672013,chalice_2
afar,0,569,38,123,119,2,48863,47949,914,523,4,6,0.5971429347991943,0.5849030017852783,1.0444114208221436,0.050000000745058,0.5832743644714355,32,0,True,0.967479674796748,0.3089430894308943,397.260162601626,402.93277310924367,457.0,1285.8684210526317,410.61344537815125,0.777684546589444,2.4353805537932587,4,22,1,9.5,4,1054.0032377428306,248.72454921824044,0.628780177244328,aerosol_can_1
afar,0,570,74,118,118,0,49126,49126,0,527,4,23,0.741549551486969,0.5667049884796143,1.1732065677642822,0.050000000745058,0.2065346091985702,32,0,True,1.0,0.6271186440677966,416.3220338983051,416.3220338983051,,663.8648648648649,416.3220338983051,1.5063306599356756,2.4019867280055367,4,25,11,18.5,4,1054.0032377428306,248.72454921824044,-1.0579909917749672,canister_0
afar,0,571,28,126,122,4,49002,48027,975,592,4,4,0.5696808099746704,0.6730356216430664,1.1580575704574585,0.050000000745058,0.5337488651275635,32,4,False,0.9682539682539684,0.2222222222222222,388.9047619047619,393.6639344262295,243.75,1750.071428571429,401.655737704918,0.5714052487653565,2.4896942981919103,3,13,0,7.0,4,1054.0032377428306,248.72454921824044,1.8876222559838027,Tabasco_sauce_2
afar,0,572,56,104,101,2,48756,47626,1130,599,4,13,0.4379796683788299,0.5728433728218079,0.6799781918525696,0.050000000745058,0.7955983281135559,32,0,True,0.971153846153846,0.5384615384615384,468.8076923076923,471.5445544554456,565.0,870.6428571428571,482.73267326732673,1.1485765854458938,2.0715399130363443,4,17,10,14.0,4,1054.0032377428306,248.72454921824044,-0.4972431434830486,beer_can_4
afar,0,573,52,102,95,4,49580,45681,3899,599,4,2,0.4520775079727173,0.6521779298782349,1.180171251296997,0.050000000745058,0.5236172080039978,32,0,True,0.931372549019608,0.5098039215686274,486.078431372549,480.85263157894735,974.75,953.4615384615385,521.8947368421053,1.0488100040338846,1.9160951996772893,4,19,9,13.0,4,1054.0032377428306,248.72454921824044,-0.2726525241612871,Dixie_cup_3
afar,0,574,32,105,101,4,48488,47852,636,580,4,9,0.5412949919700623,0.6690927147865295,0.780316948890686,0.050000000745058,0.7049793004989624,32,0,True,0.961904761904762,0.3047619047619048,461.79047619047617,473.7821782178218,159.0,1515.25,480.0792079207921,0.6599571027883188,2.082989605675631,4,17,2,8.0,4,1054.0032377428306,248.72454921824044,1.2508252286326595,bear_0
afar,0,575,49,101,97,1,49029,47220,1809,599,4,24,0.5557045936584473,0.6212683916091919,0.7099572420120239,0.050000000745058,0.7272131443023682,32,0,True,0.9603960396039604,0.4851485148514851,485.4356435643565,486.8041237113402,1809.0,1000.591836734694,505.45360824742266,0.9994085133288462,1.9784209345489403,4,15,10,12.25,4,1054.0032377428306,248.72454921824044,-0.1448429199820467,canister_1
afar,0,576,33,112,109,1,49337,48658,679,596,4,19,0.6228245496749878,0.5380175113677979,0.775622546672821,0.050000000745058,0.2583537399768829,32,0,True,0.9732142857142856,0.2946428571428571,440.50892857142856,446.4036697247706,679.0,1495.060606060606,452.6330275229358,0.6688692056671464,2.209295255082393,4,15,1,8.25,4,1054.0032377428306,248.72454921824044,1.1960749184806343,bottle_3
afar,0,577,53,119,104,8,49172,43936,5236,599,4,21,0.5551459193229675,0.6444715261459351,1.0113043785095217,0.050000000745058,0.6392266750335693,32,0,True,0.8739495798319328,0.4453781512605042,413.21008403361344,422.46153846153845,654.5,927.7735849056604,472.8076923076923,1.0778491824615637,2.1150248108679737,4,25,5,13.25,4,1054.0032377428306,248.72454921824044,-0.3423140221030797,candle_holder_4
afar,0,578,57,118,118,0,48794,48794,0,528,4,7,0.673795223236084,0.5403462648391724,0.9499571919441224,0.050000000745058,0.6448084712028503,32,0,True,1.0,0.4830508474576271,413.5084745762712,413.5084745762712,,856.0350877192982,413.5084745762712,1.168176415133008,2.418330122556052,4,22,6,14.25,4,1054.0032377428306,248.72454921824044,-0.536857007523245,atomizer_0
afar,0,579,28,115,111,0,48722,48263,459,562,4,5,0.5334832668304443,0.6483306288719177,0.6561920046806335,0.050000000745058,0.5633836984634399,32,4,False,0.9652173913043478,0.2434782608695652,423.6695652173913,434.8018018018018,,1740.071428571429,438.93693693693695,0.5746890521735561,2.278231599688026,4,12,2,7.0,4,1054.0032377428306,248.72454921824044,1.860503903488241,Tabasco_sauce_4
afar,0,580,47,115,110,2,48990,46815,2175,599,4,14,0.7467907667160034,0.5096984505653381,0.840434730052948,0.050000000745058,0.224116250872612,32,0,True,0.9565217391304348,0.408695652173913,426.0,425.59090909090907,1087.5,1042.340425531915,445.3636363636364,0.9593794651969788,2.245356195141866,4,14,10,11.75,4,1054.0032377428306,248.72454921824044,-0.0316276252625157,beret_2
afar,0,581,34,109,103,3,48638,45629,3009,599,4,20,0.6459375023841858,0.5093081593513489,1.0748671293258667,0.050000000745058,0.7488977313041687,32,0,True,0.944954128440367,0.3119266055045872,446.2201834862385,443.0,1003.0,1430.529411764706,472.2135922330097,0.6990419013939718,2.1176857601052674,4,20,2,8.5,4,1054.0032377428306,248.72454921824044,1.0210769510930526,can_1
afar,0,582,39,115,111,2,49248,48137,1111,599,4,28,0.5385128259658813,0.6187742352485657,0.7484529614448547,0.050000000745058,0.2782801389694214,32,0,True,0.9652173913043478,0.3391304347826087,428.2434782608696,433.6666666666667,555.5,1262.7692307692307,443.6756756756757,0.7919103313840156,2.253898635477583,3,19,0,9.75,4,1054.0032377428306,248.72454921824044,0.5661389787975953,chalice_4
afar,0,583,45,143,131,7,49315,46997,2318,599,4,20,0.7782402038574219,0.6283980011940002,1.0391452312469482,0.050000000745058,0.7226331830024719,32,0,True,0.916083916083916,0.3146853146853147,344.86013986013984,358.7557251908397,331.1428571428572,1095.888888888889,376.4503816793893,0.9125012673628712,2.6563925783230253,4,19,1,11.25,4,1054.0032377428306,248.72454921824044,0.1135869852284948,can_1
afar,0,584,35,113,113,0,48605,48605,0,564,4,22,0.6510587930679321,0.5551732182502747,0.7836940288543701,0.050000000745058,0.2348997294902801,32,0,True,1.0,0.3097345132743362,430.13274336283183,430.13274336283183,,1388.7142857142858,430.13274336283183,0.7200905256660838,2.324863697150499,3,26,0,8.75,4,1054.0032377428306,248.72454921824044,0.9076812183048878,candy_cane_1
afar,0,585,63,111,103,6,48497,46164,2333,599,4,13,0.4640820026397705,0.623706579208374,0.7630946040153503,0.050000000745058,0.5203053951263428,32,0,True,0.927927927927928,0.5675675675675675,436.9099099099099,448.19417475728153,388.8333333333333,769.7936507936508,470.8446601941748,1.2990494257376746,2.123842711920325,4,22,1,15.75,4,1054.0032377428306,248.72454921824044,-0.770729576150593,beer_can_4
afar,0,586,15,116,104,0,49061,45919,3142,599,4,27,0.4886913001537323,0.5778125524520874,0.7858957648277283,0.050000000745058,0.7491414546966553,32,17,False,0.896551724137931,0.1293103448275862,422.9396551724138,441.5288461538461,,3270.733333333333,471.74038461538464,0.3057418315973991,2.119810032408634,4,5,2,3.75,4,1054.0032377428306,248.72454921824044,6.011406811974405,chalice_2
afar,0,587,21,118,114,2,48332,46491,1841,599,4,4,0.7254030108451843,0.6935757398605347,0.7430015206336975,0.050000000745058,0.4657290577888489,32,11,False,0.9661016949152542,0.1779661016949152,409.59322033898303,407.8157894736842,920.5,2301.5238095238096,423.96491228070175,0.4344947446826119,2.3586857568484647,4,9,3,5.25,4,1054.0032377428306,248.72454921824044,3.3830702611021626,Tabasco_sauce_2
afar,0,588,38,128,125,1,49410,48751,659,599,4,25,0.6913442015647888,0.6829389333724976,0.7217329144477844,0.050000000745058,0.2275516539812088,32,0,True,0.9765625,0.296875,386.015625,390.008,659.0,1300.2631578947369,395.28,0.7690750860149768,2.529852256628213,4,17,3,9.5,4,1054.0032377428306,248.72454921824044,0.6678163320208342,canister_2
afar,0,589,43,127,116,10,49344,46294,3050,533,4,27,0.7561588287353516,0.5092130303382874,0.930655598640442,0.050000000745058,0.3461138010025024,32,0,True,0.9133858267716536,0.3385826771653543,388.5354330708661,399.0862068965517,305.0,1147.5348837209303,425.3793103448276,0.8714332036316472,2.350843060959793,4,22,5,10.75,4,1054.0032377428306,248.72454921824044,0.2536424145124221,chalice_2
afar,0,590,71,127,123,2,49144,47839,1305,599,4,30,0.5846368670463562,0.5350469946861267,0.988524854183197,0.050000000745058,0.7462157607078552,32,0,True,0.968503937007874,0.5590551181102362,386.9606299212599,388.9349593495935,652.5,692.169014084507,399.5447154471545,1.4447338433989907,2.5028487709588148,4,28,5,17.75,4,1054.0032377428306,248.72454921824044,-0.9812348022124432,chocolate_milk_4
afar,0,591,37,113,107,1,48614,46180,2434,599,4,24,0.7398841381072998,0.5746387839317322,0.8626112937927246,0.050000000745058,0.4723145961761474,32,0,True,0.9469026548672568,0.3274336283185841,430.21238938053096,431.58878504672896,2434.0,1313.891891891892,454.33644859813086,0.7610976261982145,2.2010120541407825,4,17,3,9.25,4,1054.0032377428306,248.72454921824044,0.7047752132811441,canister_1
afar,0,592,34,128,126,0,49483,48668,815,598,4,18,0.6994357109069824,0.5042322278022766,0.9117620587348938,0.050000000745058,0.6894966959953308,32,0,True,0.984375,0.265625,386.5859375,386.25396825396825,,1455.3823529411766,392.72222222222223,0.6871046622072227,2.5463290422973546,4,17,3,8.5,4,1054.0032377428306,248.72454921824044,1.088474033030553,bottle_2
afar,0,593,27,115,110,1,49158,47328,1830,599,4,0,0.6618514060974121,0.5665963292121887,1.1607303619384766,0.050000000745058,0.5364295840263367,32,5,False,0.9565217391304348,0.2347826086956521,427.46086956521737,430.2545454545455,1830.0,1820.6666666666667,446.8909090909091,0.5492493592090809,2.2376825745555147,4,11,3,6.75,4,1054.0032377428306,248.72454921824044,2.0790649111012818,Band_Aid_0
afar,0,594,18,105,78,6,48687,38878,9809,599,4,10,0.5537108182907104,0.555916965007782,0.619483232498169,0.050000000745058,0.7274754643440247,32,14,False,0.7428571428571429,0.1714285714285714,463.6857142857143,498.4358974358975,1634.8333333333333,2704.833333333333,624.1923076923077,0.3697085464292316,1.6020703678600037,2,16,0,4.5,4,1054.0032377428306,248.72454921824044,4.4767792442505545,beer_bottle_0
afar,0,595,75,140,133,5,49557,47302,2255,599,4,7,0.7927976846694946,0.6358478665351868,0.6684045195579529,0.050000000745058,0.4222089052200317,32,0,True,0.95,0.5357142857142857,353.97857142857146,355.65413533834584,451.0,660.76,372.609022556391,1.5134088019855922,2.6837782755211173,4,25,16,18.75,4,1054.0032377428306,248.72454921824044,-1.0664108737606166,atomizer_0
afar,0,596,84,134,124,9,49024,47703,1321,599,4,10,0.6404727697372437,0.6806574463844299,0.6116409301757812,0.050000000745058,0.7170873880386353,32,0,True,0.9253731343283582,0.6268656716417911,365.8507462686568,384.7016129032258,146.77777777777777,583.6190476190476,395.35483870967744,1.7134464751958225,2.529373368146214,4,25,18,21.0,4,1054.0032377428306,248.72454921824044,-1.2756044276116192,beer_bottle_0
afar,0,597,49,118,106,8,49719,46030,3689,599,4,11,0.5483972430229187,0.5262890458106995,0.6737267971038818,0.050000000745058,0.501205325126648,32,0,True,0.8983050847457628,0.4152542372881356,421.3474576271187,434.245283018868,461.125,1014.6734693877552,469.0471698113208,0.9855387276493895,2.1319817373639856,4,18,7,12.25,4,1054.0032377428306,248.72454921824044,-0.1066558521821737,beer_bottle_3
afar,0,598,55,116,110,4,49332,46999,2333,599,4,6,0.5971564650535583,0.6394317150115967,0.6031373143196106,0.050000000745058,0.6826912760734558,32,0,True,0.9482758620689656,0.4741379310344827,425.2758620689655,427.2636363636364,583.25,896.9454545454546,448.4727272727273,1.1148949971620854,2.229789994324171,4,19,9,13.75,4,1054.0032377428306,248.72454921824044,-0.4259148326917994,aerosol_can_1
afar,0,599,25,144,115,16,48951,41991,6960,599,4,17,0.7966096997261047,0.5200470685958862,0.8379150032997131,0.050000000745058,0.5310156345367432,32,7,False,0.7986111111111112,0.1736111111111111,339.9375,365.1391304347826,435.0,1958.04,425.6608695652174,0.5107147964290821,2.349288063573778,3,16,0,6.25,4,1054.0032377428306,248.72454921824044,2.4515987587836485,bottle_0
afar,0,600,55,129,117,9,48321,45359,2962,599,4,5,0.7343301773071289,0.6541398763656616,0.9008141160011292,0.050000000745058,0.7548061609268188,32,0,True,0.9069767441860463,0.4263565891472868,374.5813953488372,387.6837606837607,329.1111111111111,878.5636363636364,413.0,1.138221477204528,2.4213075060532687,3,21,0,13.75,4,1054.0032377428306,248.72454921824044,-0.475763295188187,Tabasco_sauce_4
afar,0,601,86,116,109,5,48739,46077,2662,599,4,1,0.5851787328720093,0.5125861763954163,0.90863835811615,0.050000000745058,0.7878375053405762,32,0,True,0.9396551724137931,0.7413793103448276,420.16379310344826,422.72477064220186,532.4,566.7325581395348,447.1467889908257,1.764500707852028,2.236402059951989,4,28,15,21.5,4,1054.0032377428306,248.72454921824044,-1.321397805023422,Dixie_cup_0
afar,0,602,53,129,122,6,48776,46842,1934,594,4,26,0.7960730791091919,0.510359525680542,1.0226316452026367,0.050000000745058,0.2202149629592895,32,0,True,0.9457364341085271,0.4108527131782946,378.1085271317829,383.9508196721312,322.3333333333333,920.3018867924528,399.8032786885246,1.0865999671969822,2.501230113170412,4,27,2,13.25,4,1054.0032377428306,248.72454921824044,-0.3625760364205186,canister_3
afar,0,603,40,109,107,2,48306,47497,809,599,4,13,0.6878271102905273,0.6046949028968811,0.9720808863639832,0.050000000745058,0.6208795309066772,32,0,True,0.981651376146789,0.3669724770642202,443.1743119266055,443.8971962616823,404.5,1207.65,451.4579439252336,0.8280544859851778,2.21504575001035,4,19,1,10.0,4,1054.0032377428306,248.72454921824044,0.416664705869173,beer_can_4
afar,0,604,64,100,98,1,48791,47593,1198,599,4,14,0.493516594171524,0.667151689529419,0.8345966935157776,0.050000000745058,0.5730730295181274,32,0,True,0.98,0.64,487.91,485.6428571428572,1198.0,762.359375,497.8673469387755,1.3117173249164804,2.008567153778361,4,24,9,16.0,4,1054.0032377428306,248.72454921824044,-0.7908901073027377,beret_2
afar,0,605,25,107,101,1,48628,47537,1091,599,4,29,0.4179862141609192,0.5432326793670654,0.6620240211486816,0.050000000745058,0.4730871915817261,32,7,False,0.9439252336448598,0.2336448598130841,454.4672897196262,470.66336633663366,1091.0,1945.12,481.4653465346535,0.5141070987908201,2.0769926791149134,2,17,0,6.25,4,1054.0032377428306,248.72454921824044,2.416561847359382,chicken_(animal)_2
afar,0,606,41,132,115,16,49119,45213,3906,572,4,4,0.7162277698516846,0.6545952558517456,0.9271218180656432,0.050000000745058,0.6163363456726074,32,0,True,0.8712121212121212,0.3106060606060606,372.1136363636364,393.1565217391304,244.125,1198.0243902439024,427.1217391304348,0.834707546977748,2.341252875669293,4,24,2,10.25,4,1054.0032377428306,248.72454921824044,0.3905616380341153,Tabasco_sauce_2
afar,0,607,20,157,94,46,49013,33097,15916,599,4,13,0.7875665426254272,0.5890957713127136,0.7783135175704956,0.050000000745058,0.733278751373291,32,12,False,0.5987261146496815,0.1273885350318471,312.1847133757961,352.09574468085106,346.0,2450.65,521.4148936170212,0.4080550058147838,1.917858527329484,4,9,1,5.0,4,1054.0032377428306,248.72454921824044,3.787475921067528,beer_can_4
afar,0,608,57,114,104,8,48688,47857,831,599,4,11,0.4834750294685364,0.5935096740722656,0.8684271574020386,0.050000000745058,0.389625072479248,32,0,True,0.912280701754386,0.5,427.0877192982456,460.1634615384616,103.875,854.1754385964912,468.1538461538461,1.1707196845218537,2.13604995070654,4,23,8,14.25,4,1054.0032377428306,248.72454921824044,-0.5419000695662792,beer_bottle_3
afar,0,609,50,116,114,1,49390,48595,795,599,4,7,0.6821445822715759,0.5343942642211914,0.9386364221572876,0.050000000745058,0.7923175096511841,32,0,True,0.9827586206896552,0.4310344827586206,425.7758620689655,426.2719298245614,795.0,987.8,433.2456140350877,1.0123506782749545,2.308159546466896,4,25,2,12.5,4,1054.0032377428306,248.72454921824044,-0.1795322737457575,atomizer_0
afar,0,610,49,137,127,7,48668,47306,1362,508,4,27,0.6085142493247986,0.5117906332015991,1.1605968475341797,0.050000000745058,0.6806464791297913,32,0,True,0.927007299270073,0.3576642335766423,355.24087591240874,372.488188976378,194.57142857142856,993.2244897959184,383.21259842519686,1.006821730911482,2.609517547464453,4,25,1,12.25,4,1054.0032377428306,248.72454921824044,-0.1648219511063281,chalice_2
afar,0,611,59,126,79,46,48885,32873,16012,599,4,2,0.5572364926338196,0.6614882946014404,0.9885258078575134,0.050000000745058,0.6400006413459778,32,0,True,0.626984126984127,0.4682539682539682,387.9761904761905,416.1139240506329,348.0869565217391,828.5593220338983,618.7974683544304,1.2069141863557329,1.616037639357676,4,17,13,14.75,4,1054.0032377428306,248.72454921824044,-0.6113667574174589,Dixie_cup_3
afar,0,612,19,113,110,1,49421,47624,1797,599,4,15,0.545617938041687,0.6341231465339661,1.0392005443572998,0.050000000745058,0.2929432392120361,32,13,False,0.9734513274336284,0.168141592920354,437.353982300885,432.94545454545454,1797.0,2601.1052631578946,449.2818181818182,0.3844519536229538,2.225774468343417,4,8,2,4.75,4,1054.0032377428306,248.72454921824044,4.19548580718036,bolt_1
